c,x,y,z
0,4.48357,0.65649,19.09877
1,0.29967,2.15473,18.94042
2,6.86209,0.5,11.88708
3,4.31337,5.59623,16.24527
4,3.96945,3.0,7.39971
5,2.86561,4.35314,4.34231
6,0.97147,5.39774,19.7726
7,3.15374,0.78157,16.253
8,0.22925,0.10697,17.51759
9,1.33919,3.16799,7.44196
10,2.88725,5.12535,3.83084
11,6.64687,0.72206,14.35916
12,1.9169,4.55488,7.5711
13,0.88725,3.88891,15.8559
14,5.8791,4.33641,1.04964
15,3.87663,6.77794,11.24908
16,5.81337,5.10594,12.67349
17,3.57573,6.12744,9.94959
18,0.16172,2.53285,5.14765
19,1.01433,5.77376,11.88777
20,0.54983,4.92775,17.25408
21,2.80945,3.19709,17.2181
22,4.13559,3.19096,12.82784
23,1.56747,0.29501,1.05142
24,3.39303,1.18928,0.56243
25,5.92946,0.12156,7.1008
26,2.76926,0.40749,2.49481
27,6.67464,2.50686,3.05142
28,6.69376,0.88217,9.82062
29,4.93417,2.89303,0.7446
30,0.60697,5.64655,7.45981
31,5.39303,6.0454,4.05015
32,6.4647,0.94639,4.90031
33,3.55488,6.96408,13.3992
34,6.61171,3.90586,13.35346
35,3.31953,2.79329,15.40217
