c,x,y,z
0,3.31413,4.93745,12.46972
1,3.32976,2.63504,5.36839
2,5.26912,4.5,16.19935
3,6.91959,0.12579,6.34039
4,4.94639,6.6654,0.32851
5,4.60903,5.907,10.45875
6,3.29649,0.17952,14.1916
7,4.25367,0.20374,13.04243
8,6.89614,5.05892,3.34772
9,1.94785,0.12995,6.75473
10,0.86477,2.69621,3.74197
11,6.5,2.66579,12.34925
12,6.62673,0.75749,1.76711
13,1.07103,4.13559,16.84912
14,5.53119,6.51711,4.94806
15,2.39828,6.77794,18.05142
16,3.77794,3.05367,19.05015
17,1.73309,6.42775,13.5
18,0.40206,1.44239,17.0471
19,4.01712,2.03501,15.64447
20,1.75638,1.91584,14.69228
21,2.33641,4.32838,9.20656
22,1.57048,0.6685,6.37571
23,1.25129,4.11013,6.70134
24,6.88148,4.76092,0.25666
25,4.32838,6.67639,7.78042
26,6.32062,4.21201,5.71643
27,2.27617,4.93078,2.46899
28,4.8123,2.75475,19.95383
29,3.05977,2.20282,1.59633
30,0.19638,1.45403,10.15394
31,0.4428,6.1739,19.30058
32,6.65029,5.32818,14.29271
33,6.14781,5.24211,8.59323
34,1.13394,4.5,10.1969
35,4.05215,2.2558,12.74197
