c,x,y,z
0,3.89999,6.91163,16.51038
1,1.19092,6.4367,1.44453
2,6.95313,2.26568,10.5526
3,2.47329,4.81337,9.01987
4,6.96881,1.09384,17.27415
5,6.23845,1.72206,9.45708
6,2.03055,2.42334,14.80159
7,0.44223,2.5009,14.5
8,3.5397,1.9744,2.5
9,3.5,5.8614,10.21839
10,5.52958,6.02099,4.08839
11,4.85219,2.37591,12.62764
12,2.08416,1.13231,18.91161
13,2.1637,6.21787,11.94753
14,3.5524,6.36278,5.15113
15,6.3568,5.76926,15.00387
16,2.4594,5.76926,19.17554
17,5.18882,5.82267,18.80009
18,2.3271,2.71328,19.25182
19,4.44512,5.38786,14.74718
20,2.87204,0.21818,9.29961
21,6.95607,0.87678,10.74718
22,4.90025,3.02488,6.7976
23,6.65393,2.33378,3.58953
24,5.07375,5.97782,0.44946
25,1.10963,1.73254,4.34231
26,2.00483,5.5,4.62605
27,2.16831,1.14781,2.58995
28,1.38786,3.5851,17.15239
29,0.11976,3.39774,4.55054
30,2.38786,5.51396,8.87059
31,5.72206,1.84741,17.77297
32,4.0811,3.50084,12.1901
33,1.644,5.74029,3.62212
34,4.23845,1.4258,7.69739
35,6.51016,2.06545,9.6614
