c,x,y,z
0,1.26567,2.70272,10.31888
1,1.91278,5.55208,17.17656
2,4.96323,4.17105,15.55547
3,2.11769,6.14552,13.5498
4,4.05311,4.35565,18.11998
5,3.74707,0.85306,8.13203
6,7.36702,2.89399,12.54712
7,0.71638,2.73492,10.04656
8,1.67908,3.18316,4.74734
9,6.26931,3.22494,4.89142
10,6.07306,7.05985,9.91179
11,7.20115,2.7391,9.48515
12,2.47944,4.45303,4.24672
13,4.40174,3.66896,17.70794
14,4.71362,5.55165,12.24674
15,2.01818,5.39399,8.01426
16,2.66166,3.40314,10.10076
17,2.86065,1.11412,2.65144
18,4.76811,3.21636,6.7208
19,2.70211,2.62191,12.29771
20,2.92694,3.85052,6.19614
21,1.15236,1.93825,10.70443
22,5.1884,1.01561,2.05315
23,0.8476,2.88231,12.53098
24,0.66852,4.52027,5.59697
25,0.45427,4.07614,10.85391
26,2.54833,1.27442,6.99764
27,6.22961,5.42475,15.34568
28,0.11845,3.39801,6.55075
29,1.75089,4.78962,1.53579
30,0.00607,1.0,2.43863
31,3.03765,2.8988,6.0911
32,5.61076,6.01177,8.23947
33,5.26751,0.04678,7.05039
34,5.26723,4.69286,15.4502
35,6.86152,0.98019,19.07287
