Re,Rx2,Ry2,Rz2
1.7320508075688772,1.0,1.0,1
4.58257569495584,4,1.0,16
3.0,4.0,4,1
2.692582403567252,6.25,1,0
3.3541019662496847,6.25,4,1
2.5,2.25,0,4
6.041522986797286,20.25,12.25,4
5.385164807134504,4,9,16
3.605551275463989,9,0,4
3.3166247903554,9,1,1
3.0,4.0,4,1
5.315072906367325,2.25,1,25
4.6097722286464435,0,20.25,1
2.692582403567252,1.0,6.25,0
6.87386354243376,42.25,1,4
7.533259586659682,20.25,6.25,30.25
5.5901699437494745,25,0,6.25
3.9370039370059056,2.25,12.25,1
3.774917217635375,12.25,1,1
5.5,12.25,9,9
2.23606797749979,1.0,0,4.0
6.689544080129826,12.25,2.25,30.25
1.7320508075688772,1.0,1,1
4.58257569495584,1.0,4,16
2.692582403567252,6.25,1,0
3.5,1,2.25,9
6.18465843842649,30.25,4,4
3.905124837953327,6.25,0,9
3.0,4,1,4.0
3.774917217635375,12.25,1,1
2.23606797749979,4.0,1.0,0.0
3.3166247903554,9.0,1,1
1.0,0,0,1
7.5,30.25,1,25
3.5,2.25,9.0,1
6.5,2.25,4.0,36
