Re,Rx2,Ry2,Rz2
3.5,0,0.0,12.25
5.385164807134504,25,4,0
3.774917217635375,1,12.25,1
4.123105625617661,1,0,16
5.0,9,0.0,16
8.74642784226795,56.25,20.25,0
1.7320508075688772,1,1,1
3.0,4,1,4
5.196152422706632,1.0,1,25
3.2015621187164243,2.25,4,4
3.6742346141747673,6.25,6.25,1
4.123105625617661,4,9,4
2.23606797749979,1,4.0,0
3.0,1,4.0,4
3.5,0,12.25,0
4.716990566028302,12.25,1,9
4.58257569495584,16,4,1
7.176350047203662,9,30.25,12.25
3.0,0,0.0,9
1.7320508075688772,1,1.0,1
4.58257569495584,4.0,16,1
2.5,2.25,4.0,0
5.385164807134504,0,4,25
7.158910531638177,9,0,42.25
2.23606797749979,4,0,1
2.23606797749979,4.0,0,1
1.0,1,0.0,0
4.123105625617661,0,1,16
1.0,1,0.0,0
7.762087348130012,0,56.25,4
6.708203932499369,4.0,16,25
2.692582403567252,6.25,0,1
1.0,1.0,0.0,0
3.605551275463989,9,4,0
2.0615528128088303,1,2.25,1
2.23606797749979,0.0,4,1
