Re,Rx2,Ry2,Rz2
3.5,2.25,1,9
2.23606797749979,1,4.0,0
3.774917217635375,1,12.25,1
7.697402159170326,16,42.25,1
5.678908345800274,30.25,1,1
3.5,0,12.25,0
1.7320508075688772,1,1.0,1
4.5,4,12.25,4
3.5,2.25,9,1
6.34428877022476,30.25,1.0,9
2.23606797749979,0.0,4,1
2.23606797749979,0,4,1
6.041522986797286,6.25,30.25,0
5.024937810560445,4,20.25,1
7.648529270389178,12.25,42.25,4
3.5,12.25,0,0
4.58257569495584,1,4.0,16
5.5901699437494745,0,6.25,25
3.0,0,0,9
4.301162633521313,0.0,12.25,6.25
3.905124837953327,6.25,0,9
3.3541019662496847,4,6.25,1
2.23606797749979,4,1,0
2.0615528128088303,1,2.25,1
6.576473218982953,6.25,1,36
2.23606797749979,4,0.0,1
3.3541019662496847,4,6.25,1
2.692582403567252,6.25,0.0,1
4.123105625617661,0.0,16.0,1
2.23606797749979,1,0,4
2.692582403567252,1,0,6.25
7.262919523166975,20.25,20.25,12.25
4.123105625617661,4,4.0,9
5.766281297335398,4.0,9,20.25
5.852349955359813,0,30.25,4
4.6097722286464435,20.25,1,0
