Rg,Rgx2,Rgy2,Rgz2
1.0983677412415205,0.2475130321,0.4488890529,0.5100096099999999
2.0338523217283995,0.4900485809000001,1.7977027536000005,1.8488039320999996
1.8624020040259834,0.9100450241000002,1.2484708995999998,1.3100253008999996
1.433228572000991,0.9567469795999999,0.6498970815999998,0.4475000783999999
2.2059165962474645,3.34931529,0.9567469796000001,0.5600057600000002
2.3761191856680925,1.5869530689,0.7112888100000001,3.3477005055999998
1.632935336717287,0.42753931290000013,0.44877234890000006,1.7901661520999994
1.547652349269693,0.6476716100000002,0.3875561000999998,1.3600000840999997
1.9603458467066468,2.9928037025,0.2101442401,0.6400078961
1.2034987852507373,0.8309047225000002,0.2900042436,0.3275003600000001
1.9368867204098439,2.0230775044000007,0.7282225343999996,1.0002301289000002
1.0319925369885192,0.39000510760000007,0.32750017639999995,0.34750331239999993
2.1163569605574573,0.12764957289999995,2.0912180100000004,2.2600992015999983
1.29823430508518,0.8478694083999997,0.25,0.5875429025000003
1.508340513412008,1.07447209,0.7506190144,0.45
1.6778790614940042,0.42753931290000013,0.2600314720999998,2.1277073600000005
1.3008127193796961,0.7,0.8021132409,0.19000049
1.9896285262581055,1.5378622863999993,1.7932421636000004,0.6275172225000007
1.7178408518544435,1.6501040608999993,0.5908350625000003,0.7100380689000001
1.7253027045130371,1.3215346563999997,0.8275954529000004,0.8275393129000002
2.013736520451472,3.1474558416000007,0.4601442401000001,0.44753469209999996
1.7360363514051196,0.42753931290000013,1.7585749640999997,0.8277079363999998
1.6496826602107448,1.5822159025,0.8517094144000001,0.2875275624999997
1.8983646613598768,0.9876755625000001,1.8686117224999994,0.7475011024999998
2.504983405553817,0.39000510759999985,1.7228354488999997,4.162101305599999
2.52949866712754,0.12764957289999995,1.0120475625,5.258666371600002
2.057178913317945,0.9567469796000001,0.34750001690000004,2.9277380848999996
2.436593230680903,1.3518366116,2.8451494841,1.7400004761
1.3983410729146162,0.44750576,1.0478500641,0.46000193210000007
2.488606548150993,1.435739902500001,1.7275029928999999,3.0299196560999997
1.1298956009738246,0.8015670025000002,0.22759702249999997,0.2475000440999997
1.3361836198292507,0.18767556249999998,1.2502111024999996,0.34750000090000005
1.5572875885333446,0.6279674243999999,1.2496020400999999,0.5475751689000001
2.5991091920117553,1.85,1.6733473744000005,3.2320212176
1.960268445723697,0.6634503876,2.519132436099999,0.6600695555999998
1.4546135986233595,0.7600138384000001,0.5283543929000001,0.8275324900000001
