Re,Rx2,Ry2,Rz2
5.916079783099616,9,25,1
4.636809247747852,6.25,6.25,9.0
1.7320508075688772,1,1,1
4.031128874149275,0.0,4.0,12.25
3.605551275463989,9,4,0
5.678908345800274,1,30.25,1
2.23606797749979,4,0.0,1
3.3166247903554,9,1.0,1.0
2.5,0,2.25,4
4.387482193696061,9,6.25,4.0
3.0,4,4.0,1.0
6.708203932499369,25,16,4
4.387482193696061,6.25,4,9
3.0,4,1.0,4
7.632168761236874,1,56.25,1
2.23606797749979,1,4.0,0
6.363961030678928,30.25,6.25,4
3.0,4.0,4.0,1.0
2.23606797749979,4,1,0
4.716990566028302,9.0,12.25,1
5.678908345800274,30.25,1.0,1
10.700467279516348,20.25,90.25,4
5.5,0,0,30.25
3.605551275463989,4,9,0
4.358898943540674,1,9.0,9.0
4.58257569495584,1,4.0,16
6.18465843842649,12.25,25,1
2.23606797749979,1,4,0
8.336666000266533,56.25,12.25,1
3.6742346141747673,6.25,6.25,1
5.315072906367325,12.25,16,0.0
1.7320508075688772,1,1,1
5.244044240850758,6.25,20.25,1
4.8218253804964775,6.25,16,1
1.7320508075688772,1.0,1,1
6.224949798994366,6.25,20.25,12.25
