c,x,y,z
0,2.56568,5.24867,1.85391
1,3.17323,0.13791,17.81021
2,2.29825,3.30614,18.12215
3,4.00856,5.42242,7.39517
4,5.64737,5.64343,14.15233
5,3.03541,6.77037,3.15239
6,5.60697,0.61783,16.30362
7,0.06319,0.70656,12.09778
8,1.5,1.94295,7.56428
9,0.28401,1.61783,8.1049
10,4.60191,3.5,6.341
11,1.38629,2.34741,2.5
12,0.07666,3.57428,18.98876
13,0.172,2.92333,14.0268
14,1.65403,4.30372,8.10501
15,3.83986,5.96525,12.9229
16,5.2477,6.3236,18.55054
17,0.6463,5.31475,0.14765
18,0.63038,0.77678,18.44659
19,4.96045,1.54805,12.89823
20,5.79329,3.66359,16.04213
21,3.53801,0.97258,14.16496
22,6.07758,0.3413,9.55105
23,4.5348,6.72576,10.85235
24,5.20232,5.84351,6.94933
25,3.38655,3.09794,10.11403
26,4.2838,1.19376,0.84784
27,6.68668,3.31221,0.97643
28,1.5,5.89359,5.70039
29,5.34351,4.87399,1.44196
30,0.70755,1.59879,3.91562
31,5.11783,2.66159,3.74718
32,0.4258,4.60217,11.20495
33,5.66159,0.90586,5.80113
34,1.94639,6.55972,16.59681
35,2.86441,3.86209,14.24527
