Re,Rx2,Ry2,Rz2
5.385164807134504,16,9,4
5.787918451395113,1.0,2.25,30.25
7.433034373659253,42.25,9,4
4.123105625617661,0,16,1
5.385164807134504,4,16,9
3.605551275463989,0,4,9
4.743416490252569,12.25,6.25,4
5.5,12.25,9,9
5.916079783099616,9,25,1
4.716990566028302,12.25,1,9
5.024937810560445,20.25,4,1
4.123105625617661,4,4.0,9.0
2.692582403567252,0.0,1.0,6.25
2.345207879911715,2.25,2.25,1
1.7320508075688772,1,1,1
3.0,0,9.0,0
1.7320508075688772,1,1,1
3.605551275463989,0.0,9.0,4
6.103277807866851,20.25,1,16
3.3166247903554,9,1.0,1
5.024937810560445,20.25,1,4
4.031128874149275,4,12.25,0
3.6742346141747673,2.25,2.25,9
4.123105625617661,1,0,16
1.7320508075688772,1.0,1,1
1.7320508075688772,1,1,1
4.5,12.25,4,4
7.245688373094719,16,6.25,30.25
3.905124837953327,9,6.25,0
3.3541019662496847,4.0,6.25,1
3.3166247903554,1,9,1
3.3166247903554,1,9,1
3.905124837953327,6.25,0,9
9.565563234854496,30.25,12.25,49
3.3166247903554,1,1,9
8.689073598491383,20.25,6.25,49
