Re,Rx2,Ry2,Rz2
6.103277807866851,1,20.25,16
3.905124837953327,0.0,6.25,9
3.0,4,4,1
3.0,4.0,1,4
7.106335201775948,30.25,20.25,0
3.0,4,4,1
3.0,4,4,1
5.385164807134504,9,16,4
2.692582403567252,6.25,1.0,0
2.0615528128088303,2.25,1.0,1.0
6.442049363362563,20.25,20.25,1
4.387482193696061,9,6.25,4
1.0,0.0,1,0
5.678908345800274,12.25,16,4
5.916079783099616,9,1,25
6.34428877022476,30.25,9,1
3.3541019662496847,1,6.25,4.0
3.774917217635375,1,12.25,1
3.905124837953327,6.25,0,9
5.0,0,16.0,9
5.385164807134504,4,0,25
1.0,0,0,1
5.196152422706632,1,1.0,25
3.0,4,1,4
6.87386354243376,1,4,42.25
5.024937810560445,20.25,1,4
1.7320508075688772,1.0,1,1
5.916079783099616,25,1,9
8.5,0,16,56.25
4.031128874149275,12.25,0,4
2.23606797749979,4,0,1
2.23606797749979,1,0,4
2.23606797749979,0,1.0,4
3.3541019662496847,4,6.25,1
5.024937810560445,4,20.25,1
3.3166247903554,9,1,1
