Rg,Rgx2,Rgy2,Rgz2
0.9033437916430266,0.3410156968999999,0.2475130321,0.22750127689999994
1.9097817361415936,1.25551025,0.7314639615999999,1.6602920681
1.8304982785023316,2.0600831744000003,0.7431404815999999,0.5475002915999998
1.684430635467071,1.7497546724000006,0.7400485808999997,0.34750331240000004
1.4122026790089306,0.7566164304000006,0.5276846880999999,0.7100152881000001
1.992163794119349,0.5276846881,0.2475130321,3.1935188624
1.3195007001892798,0.3410156968999999,0.7600138384000001,0.6400525624999995
1.3284934274959737,0.64970225,0.5876755625,0.5275169743999999
1.8043671631627527,2.0180874049,0.2475130321,0.9901404224999997
2.0116697461064525,0.6903179088999998,1.6289776336,1.7275196249000007
1.0049901200011868,0.39000510759999985,0.3100000256,0.31000000809999995
1.6938066583881406,0.9507518563999998,1.0906516996,0.82757744
2.336991036247251,2.6658656369000004,0.3477325625000002,2.4479289040999985
1.8359659654252853,0.26003147210000005,2.15066369,0.9600758640999999
1.6671505162102191,1.0875015376000001,0.56426409,1.1276252161
1.5400720911372947,1.6613010448999996,0.5505184729,0.16000252809999999
1.4270826551394984,0.3475000169000001,0.36139950809999977,1.3276653796000006
2.0648088129412856,0.44750575999999986,1.0656063936,2.750323280400001
2.2101922045152547,2.8933742969000003,0.9415488644000007,1.0500264195999998
1.4444082461686516,0.44750576,0.7112888100000001,0.9275206115999997
1.1515683133448922,0.7284284208999999,0.41017875690000005,0.18750240249999997
2.142461855763131,2.2901175024999985,1.65,0.6500253009000001
1.9116959319933702,2.9070725376000004,0.36000795240000005,0.38750084640000004
1.4267195191767725,0.5475238144000001,0.7279848804000002,0.7600198916000003
1.6034713416210469,1.7151897616000003,0.7284284208999999,0.12750216089999997
1.7505862604567648,0.7136942084,0.44077006250000006,1.9100879843999998
1.5395474060255503,1.6951667344,0.42753931290000013,0.24750016809999997
1.3628513099381017,0.3275208849,0.6898280625,0.8400147456000001
2.729564505539299,0.32752088489999986,1.3933009569000003,5.729700548099999
1.3442677445360356,0.6475579121000001,0.5494686969,0.61002916
1.3985681370244356,0.4275393129000002,0.7284284209000003,0.8000251001
1.677932706070181,0.6522600516000003,1.4155009928999998,0.7476971215999997
1.2064759662338906,0.28751095610000005,0.6280461568999999,0.5400271441000002
1.5824344073610128,0.5604866436000001,1.5436120099999997,0.4
1.4806948762658698,0.8540788320999994,1.1108779369000001,0.22750054760000005
2.1763413361419204,2.5489515625,0.1,2.0875100488999996
