Re,Rx2,Ry2,Rz2
6.442049363362563,20.25,20.25,1
4.716990566028302,12.25,1,9
3.0,4.0,1,4
2.23606797749979,4.0,1,0
5.024937810560445,20.25,1.0,4
5.244044240850758,20.25,6.25,1
6.34428877022476,30.25,1,9
6.946221994724902,12.25,36,0
6.363961030678928,6.25,4,30.25
7.3824115301167,20.25,30.25,4
3.5,0,12.25,0.0
6.18465843842649,1,12.25,25
3.0,0,0,9
2.0615528128088303,1,2.25,1
6.103277807866851,16,20.25,1
8.154753215150045,16,30.25,20.25
5.852349955359813,4,30.25,0
1.7320508075688772,1,1.0,1
5.744562646538029,1,16,16
3.774917217635375,1.0,12.25,1
2.23606797749979,1,0,4
4.387482193696061,9,4,6.25
5.873670062235365,6.25,12.25,16
5.024937810560445,4,20.25,1
5.766281297335398,4.0,20.25,9
5.766281297335398,4,9,20.25
5.873670062235365,12.25,6.25,16
4.716990566028302,9,12.25,1
3.3166247903554,1,1,9
3.605551275463989,9,0,4
7.3824115301167,20.25,30.25,4
5.024937810560445,20.25,1.0,4
1.7320508075688772,1,1,1
5.5,12.25,9,9
3.605551275463989,4,0,9
4.743416490252569,20.25,0,2.25
