c,x,y,z
0,4.09031,2.09948,17.39818
1,3.61925,3.70634,4.5
2,0.07662,4.96973,17.20446
3,2.80544,5.34351,9.80008
4,6.79626,6.21419,19.29961
5,4.33641,2.9189,8.22791
6,5.13114,1.29626,15.97658
7,4.25304,6.85219,12.18294
8,0.55022,0.68963,4.4002
9,1.11283,0.42228,10.1601
10,3.3271,2.46701,7.05174
11,5.91375,4.36223,12.15959
12,6.03746,6.53119,2.0
13,3.5,0.62106,0.80625
14,4.5,6.60697,5.50353
15,2.27617,4.9457,18.00253
16,4.27562,5.12823,17.71889
17,1.30727,4.9844,14.44946
18,2.61345,2.09961,18.94382
19,2.32838,1.81969,15.54628
20,6.5,2.06319,16.35466
21,6.35538,5.61214,11.43637
22,5.9623,2.61452,8.19841
23,6.27045,4.49653,5.15036
24,2.88217,2.24251,1.04964
25,1.96209,3.36334,6.08054
26,1.34689,1.86278,5.75092
27,1.44556,4.20794,2.70039
28,0.31721,2.64462,1.2976
29,5.2359,0.82777,0.10404
30,2.07666,1.60402,10.34842
31,4.63914,4.94639,1.64373
32,6.22624,1.72206,12.59275
33,0.18211,5.70175,7.85235
34,2.0,3.59677,11.53422
35,3.16076,6.19307,12.53678
