Re,Rx2,Ry2,Rz2
5.852349955359813,30.25,4,0
4.8218253804964775,6.25,16,1
6.576473218982953,0,42.25,1
5.852349955359813,16,2.25,16
8.972179222463181,4,56.25,20.25
7.632168761236874,1,56.25,1
2.23606797749979,0,1.0,4
1.0,1,0,0
6.96419413859206,42.25,4,2.25
5.315072906367325,12.25,16,0
2.692582403567252,1,0,6.25
4.58257569495584,4,16.0,1
1.0,0.0,1,0
7.842193570679061,30.25,30.25,1
4.358898943540674,9.0,9,1
4.123105625617661,4,4,9
7.905694150420948,6.25,56.25,0
5.5,30.25,0,0
4.123105625617661,4,4,9.0
2.0615528128088303,1,2.25,1
3.605551275463989,0,9,4
3.3541019662496847,1.0,4.0,6.25
4.716990566028302,9,1,12.25
3.5,9,2.25,1
6.87386354243376,25,16,6.25
2.23606797749979,0.0,1,4
1.0,0.0,0,1
2.23606797749979,1,0,4
1.0,0,0,1
4.8218253804964775,1,6.25,16.0
6.87386354243376,4,42.25,1
2.23606797749979,1,0,4
5.852349955359813,4,30.25,0
5.873670062235365,6.25,16,12.25
3.605551275463989,0.0,4,9
2.23606797749979,4,0.0,1
