Re,Rx2,Ry2,Rz2
7.14142842854285,1,1,49
5.5901699437494745,16,6.25,9
1.5,0.0,2.25,0
4.123105625617661,1,0,16
3.0,1,4.0,4
5.0,16,0.0,9
4.123105625617661,4,9,4
3.3541019662496847,4,6.25,1
3.3541019662496847,1,6.25,4
3.0,4,1.0,4
9.013878188659973,72.25,9,0
7.5,56.25,0.0,0
4.031128874149275,12.25,0,4
1.0,0.0,0.0,1
3.3541019662496847,4,6.25,1
1.0,0,0,1
6.103277807866851,1,20.25,16
1.7320508075688772,1.0,1,1.0
3.0,4.0,1,4
6.576473218982953,1,42.25,0
5.385164807134504,0,4.0,25
5.0,9,16.0,0
2.0615528128088303,1.0,2.25,1
5.70087712549569,12.25,20.25,0.0
4.358898943540674,1,9,9
2.9154759474226504,2.25,6.25,0
3.3541019662496847,6.25,4,1
3.0,4,1,4
5.024937810560445,1,20.25,4
4.5,12.25,4.0,4
4.123105625617661,4,4,9
2.5,0,2.25,4
3.5,2.25,1,9
4.5,2.25,9,9
3.9370039370059056,12.25,2.25,1
3.905124837953327,6.25,0,9
