x,y,z
6,6,8
0,6,8
0,5,8
0,5,9
0,4,9
6,4,9
6,5,9
6,4,9
6,3,9
4,0,4
4,0,5
4,6,5
5,6,5
5,6,4
5,5,4
4,5,4
3,5,4
3,5,3
4,5,3
4,5,2
4,5,3
4,5,4
4,5,5
3,5,5
4,5,5
5,5,5
4,5,5
4,5,6
3,5,6
6,1,0
6,1,19
0,1,19
0,1,0
0,1,1
6,1,1
6,0,1
6,6,1
6,5,1
0,5,1
0,5,0
0,6,0
0,5,0
6,5,0
6,5,19
6,5,18
0,5,18
0,6,18
6,6,18
0,6,18
3,0,15
3,0,14
3,6,14
2,6,14
2,6,15
2,6,14
3,6,14
3,5,14
2,5,14
2,4,14
2,3,14
2,3,13
2,2,13
2,1,13
1,1,13
1,1,12
1,0,12
2,0,12
2,6,12
2,6,13
5,4,1
5,4,0
5,3,0
6,3,0
0,3,0
0,2,0
6,2,0
6,1,0
6,0,0
0,0,0
0,1,0
1,1,0
0,1,0
0,1,19
1,1,19
1,1,18
2,1,18
2,1,17
2,1,18
2,1,17
3,5,19
3,4,19
3,5,19
3,5,0
3,5,19
4,5,19
4,6,19
4,6,18
4,6,17
4,6,18
4,6,19
4,0,19
4,0,0
3,0,0
3,0,1
3,0,2
3,6,2
3,6,3
2,6,3
2,5,3
4,6,16
4,5,16
4,6,16
4,6,17
4,6,18
4,6,19
3,6,19
3,6,18
2,6,18
2,0,18
3,0,18
3,6,18
3,5,18
3,5,17
3,5,16
2,5,16
2,6,16
2,6,17
2,6,18
1,6,18
5,4,17
4,4,17
4,3,17
4,3,18
4,3,17
4,3,18
3,3,18
3,2,18
3,2,19
4,2,19
4,2,0
4,2,19
5,2,19
6,2,19
6,2,0
6,3,0
6,4,0
6,3,0
6,2,0
6,3,0
5,3,5
4,3,5
4,4,5
4,4,4
5,4,4
4,4,4
4,5,4
5,5,4
4,5,4
4,5,3
4,4,3
4,3,3
3,3,3
3,4,3
3,3,3
2,3,3
2,2,3
1,2,3
1,2,2
1,2,1
5,3,12
5,3,13
5,2,13
5,1,13
5,1,12
6,1,12
6,1,11
5,1,11
4,1,11
4,0,11
5,0,11
5,0,12
5,6,12
6,6,12
6,6,11
6,5,11
6,4,11
6,3,11
6,3,10
0,3,10
2,0,15
2,0,14
2,0,13
1,0,13
0,0,13
6,0,13
0,0,13
0,6,13
0,6,12
1,6,12
1,6,13
1,0,13
0,0,13
0,6,13
0,6,12
0,0,12
6,0,12
6,6,12
6,6,13
6,5,13
1,6,4
0,6,4
0,5,4
0,6,4
0,6,3
0,0,3
1,0,3
1,0,2
0,0,2
1,0,2
1,6,2
0,6,2
1,6,2
1,6,1
0,6,1
0,0,1
0,0,2
6,0,2
6,0,3
6,1,3
4,1,1
4,2,1
4,3,1
5,3,1
5,3,2
4,3,2
4,2,2
4,1,2
4,2,2
4,3,2
3,3,2
3,2,2
3,2,1
3,3,1
3,3,0
3,4,0
4,4,0
5,4,0
5,4,1
5,3,1
5,0,11
4,0,11
3,0,11
3,6,11
3,5,11
3,5,10
3,4,10
3,4,11
3,3,11
3,2,11
3,2,10
3,3,10
3,3,9
2,3,9
3,3,9
3,4,9
3,5,9
3,4,9
3,4,8
3,5,8
0,4,6
1,4,6
2,4,6
3,4,6
3,5,6
3,5,5
2,5,5
1,5,5
1,5,6
2,5,6
2,4,6
1,4,6
1,3,6
1,3,5
2,3,5
2,2,5
2,2,4
2,1,4
1,1,4
1,1,5
1,0,0
1,0,1
1,0,2
2,0,2
3,0,2
3,1,2
2,1,2
2,0,2
2,6,2
2,6,3
2,6,2
2,6,3
2,6,4
2,5,4
3,5,4
3,5,5
2,5,5
3,5,5
3,5,6
2,5,6
5,1,19
5,1,18
5,1,19
6,1,19
0,1,19
0,0,19
0,6,19
6,6,19
6,0,19
6,0,0
6,0,1
6,1,1
6,1,0
6,2,0
5,2,0
4,2,0
4,3,0
4,2,0
3,2,0
3,1,0
2,6,4
1,6,4
2,6,4
2,5,4
2,5,3
3,5,3
3,5,4
4,5,4
4,6,4
4,6,3
4,6,4
3,6,4
3,0,4
2,0,4
1,0,4
0,0,4
6,0,4
6,1,4
6,2,4
0,2,4
1,4,3
1,4,4
2,4,4
1,4,4
0,4,4
0,5,4
0,5,3
0,6,3
6,6,3
6,5,3
5,5,3
4,5,3
4,5,4
4,4,4
3,4,4
2,4,4
3,4,4
2,4,4
2,4,5
1,4,5
5,5,18
6,5,18
0,5,18
0,5,19
0,5,18
0,5,19
0,5,0
0,6,0
6,6,0
6,5,0
0,5,0
1,5,0
1,5,1
0,5,1
0,4,1
0,5,1
0,5,2
0,5,3
0,5,4
0,6,4
4,2,7
4,2,8
4,2,9
3,2,9
3,1,9
3,0,9
3,1,9
2,1,9
2,1,8
2,0,8
2,1,8
2,2,8
2,1,8
2,0,8
2,1,8
2,1,7
3,1,7
2,1,7
2,1,6
2,0,6
1,2,2
1,2,3
1,1,3
0,1,3
0,0,3
0,1,3
0,1,4
0,1,3
6,1,3
6,0,3
6,0,4
6,6,4
6,0,4
6,1,4
0,1,4
0,1,5
0,0,5
0,1,5
6,1,5
6,1,4
4,2,0
4,1,0
4,1,1
4,1,2
4,1,1
5,1,1
5,1,2
4,1,2
3,1,2
3,0,2
3,0,1
4,0,1
4,6,1
4,6,0
4,5,0
5,5,0
5,5,19
5,5,18
5,5,17
5,5,16
