x,y,z
6,0,13
6,0,14
6,0,13
5,0,13
5,1,13
5,2,13
5,2,12
5,1,12
5,1,13
5,1,14
5,1,13
5,1,14
6,1,14
6,1,15
5,1,15
6,1,15
6,0,15
6,0,16
5,0,16
2,1,17
2,1,16
2,1,15
1,1,15
1,0,15
1,6,15
0,6,15
0,6,14
0,6,13
1,6,13
0,6,13
6,6,13
6,6,12
6,6,11
6,5,11
6,5,12
5,5,12
5,5,11
4,5,11
4,5,10
2,3,5
2,3,6
2,3,7
1,3,7
1,3,6
2,3,6
2,3,7
1,3,7
2,3,7
2,4,7
3,4,7
3,5,7
3,5,8
3,4,8
3,4,7
3,4,8
2,4,8
1,4,8
2,4,8
3,4,8
3,6,17
2,6,17
2,0,17
1,0,17
1,0,16
1,0,15
1,1,15
1,0,15
1,0,14
0,0,14
0,0,13
1,0,13
0,0,13
6,0,13
6,1,13
6,1,12
6,1,11
5,1,11
5,1,10
6,1,10
