c,x,y,z
0,0.3426,0.90175,4.5
1,6.22023,3.5,17.63992
2,0.91932,2.55013,1.74972
3,6.17679,2.55418,3.60076
4,5.37227,1.20456,11.10171
5,3.08963,0.73873,8.89924
6,4.03769,5.25005,2.77938
7,5.88755,1.88078,16.70229
8,1.18945,4.02288,18.7704
9,6.66731,1.65502,12.19849
10,4.65545,6.98549,20.17366
11,4.77742,5.87259,16.09466
12,2.92394,6.07306,12.96503
13,4.92394,0.7384,7.85391
14,2.08754,4.67083,7.3514
15,2.3174,0.41458,19.19995
16,5.18989,4.76409,16.05039
17,4.70251,5.96669,11.20132
18,4.40174,2.44409,9.57116
19,0.82282,7.29931,6.30057
20,2.78962,5.5,10.89829
21,5.00713,2.44354,0.98208
22,3.91999,0.33014,9.1215
23,3.54435,4.21189,5.6486
24,1.3122,5.89578,10.20623
25,4.60233,2.82697,1.72475
26,6.54533,0.38514,12.39192
27,3.09375,6.53147,1.94961
28,2.31915,5.44987,6.05349
29,2.523,4.12208,11.54956
30,7.36589,4.6197,2.60173
31,4.59768,0.78677,6.65144
32,2.96235,4.5959,8.55075
33,1.11412,3.36213,3.41294
34,5.26146,5.70251,12.23958
35,5.96611,1.89399,0.40449
