Re,Rx2,Ry2,Rz2
3.3166247903554,1.0,1.0,9
5.852349955359813,30.25,0,4
6.18465843842649,12.25,1,25
6.689544080129826,2.25,12.25,30.25
4.6097722286464435,20.25,0,1
1.0,0.0,0,1
3.3166247903554,9.0,1.0,1
5.024937810560445,1,20.25,4
8.558621384311845,1.0,72.25,0.0
7.158910531638177,0,42.25,9
5.766281297335398,4,9,20.25
4.123105625617661,16,1,0.0
5.024937810560445,4,20.25,1
1.7320508075688772,1,1,1
3.605551275463989,4.0,0,9
5.315072906367325,12.25,16,0
1.0,0.0,0,1
6.18465843842649,30.25,4,4
6.4031242374328485,36,4.0,1
3.0,9,0.0,0
7.968688725254614,1,42.25,20.25
4.5,4,12.25,4
5.0,0,9,16
8.958236433584458,30.25,1,49.0
5.024937810560445,4,1,20.25
3.5,12.25,0,0
4.8218253804964775,6.25,1,16
3.3166247903554,1.0,1,9
3.774917217635375,12.25,1,1
4.716990566028302,4,2.25,16
1.7320508075688772,1,1,1
3.5,2.25,9,1
6.103277807866851,1,20.25,16
4.743416490252569,4,6.25,12.25
3.605551275463989,4.0,0,9
4.58257569495584,1,16,4
