c,x,y,z
0,2.9546,0.34971,18.1008
1,1.10697,2.2653,19.11666
2,1.79719,0.96045,9.91486
3,0.08617,1.03592,9.15794
4,4.28849,3.76155,6.05041
5,3.78524,5.52598,4.39818
6,1.00531,4.4258,19.66707
7,4.89999,5.26805,15.09671
8,6.12579,6.82851,17.22644
9,2.4528,5.24282,6.67146
10,3.24812,5.0,2.29961
11,1.38828,6.01757,14.3992
12,0.9049,5.29009,6.35946
13,4.12189,1.84351,13.65151
14,6.62917,3.4853,3.0
15,3.4476,7.0,11.75885
16,0.82777,2.53545,15.19606
17,4.57149,0.12013,8.09479
18,2.13791,1.57149,3.85116
19,1.63515,3.74374,11.8443
20,4.26691,4.20105,16.69538
21,0.19802,5.08368,17.22162
22,5.08277,4.71947,12.21579
23,2.75144,0.10983,0.85235
24,5.22807,1.34035,19.20189
25,5.0377,6.42653,2.78006
26,2.28097,3.00747,0.42546
27,0.98288,2.31337,5.44794
28,3.15259,1.12579,8.7024
29,5.13417,1.0454,2.6934
30,4.20374,5.83854,8.32977
31,0.13394,4.59402,19.30772
32,5.53791,0.40835,6.34925
33,0.5,3.42427,11.38447
34,5.88814,2.28749,10.95134
35,1.72206,6.11611,16.09778
