c,x,y,z
0,5.12978,3.7919,14.18583
1,1.47912,4.44987,3.70343
2,3.51549,0.66359,13.10379
3,1.41344,0.29718,10.73444
4,5.84351,1.03475,16.6515
5,2.53189,2.12391,8.91066
6,2.04393,3.15554,16.20656
7,1.46619,3.04022,13.15239
8,0.29302,0.19945,1.20597
9,3.92946,5.738,7.20446
10,5.33641,6.2359,3.22966
11,5.20671,1.07958,11.19841
12,3.91512,2.5191,0.02308
13,1.11275,3.39303,13.15092
14,4.81986,0.12877,2.48967
15,2.0,0.15604,16.40822
16,3.73675,4.62189,19.80009
17,4.5678,4.46889,15.64803
18,3.77928,3.27617,16.80159
19,5.28718,6.65173,16.61229
20,1.39751,4.38786,9.88238
21,0.40835,6.09881,8.74845
22,6.72225,2.828,5.45105
23,1.67529,1.26676,4.00508
24,1.17396,5.00222,0.86239
25,5.0631,1.65627,7.5
26,1.53119,4.2592,5.99502
27,3.22966,1.16626,2.10182
28,6.77794,4.82798,19.04915
29,3.30209,2.30376,3.25032
30,0.01712,6.23664,7.75608
31,0.44239,2.44987,18.26511
32,0.78213,6.64849,15.36886
33,2.40355,6.52772,5.39971
34,3.40835,3.89639,11.1969
35,5.45633,4.44239,10.65769
