c,x,y,z
0,4.82385,5.49206,18.49936
1,4.86614,0.5227,5.231
2,5.75037,5.68312,7.28428
3,4.7203,3.98019,4.4953
4,6.33107,0.66608,5.5
5,4.8415,7.18433,1.7875
6,6.83232,6.99383,14.12579
7,7.32932,1.94689,5.55027
8,6.56645,5.3116,10.59005
9,5.91804,1.54665,18.85561
10,3.3048,1.84342,18.35665
11,1.5,6.14361,14.70037
12,2.1518,3.85893,15.40689
13,5.73433,2.6884,3.2249
14,7.12939,0.88435,9.35455
15,5.86747,3.65282,18.60076
16,1.23544,6.42539,5.03957
17,6.86392,4.27075,2.24083
18,4.36494,5.73854,1.67193
19,2.37535,3.16087,18.5
20,3.54929,6.26115,11.74734
21,3.47873,2.63538,15.00236
22,2.75835,5.99249,3.65072
23,1.44582,5.3116,14.4101
24,1.85746,6.12168,9.74734
25,0.05779,5.94873,6.75208
26,1.72285,4.88491,2.06529
27,0.88063,2.60199,5.19802
28,5.34455,3.76193,13.17923
29,1.46291,2.37021,3.38777
30,1.80789,0.63965,2.30433
31,1.01182,1.29749,7.39924
32,5.01952,5.73496,3.34381
33,4.60553,5.36619,2.19849
34,6.20404,2.5,4.5
35,4.54508,2.67384,3.74612
