c,x,y,z
0,4.03946,2.06284,3.35403
1,1.89303,6.05948,17.43804
2,4.86108,5.21036,0.10428
3,5.86441,5.43992,8.44921
4,0.96209,5.55602,13.89179
5,0.61819,4.59896,5.40677
6,0.36215,2.7347,14.75092
7,4.17202,5.68279,11.09982
8,1.4796,0.46297,5.09977
9,4.45169,3.34445,6.2976
10,2.94295,2.78213,10.0
11,4.42427,0.87022,5.05142
12,6.94639,0.25102,19.01886
13,5.0225,2.6654,13.10281
14,0.33641,2.23927,7.30562
15,4.88044,0.71201,13.94806
16,5.17223,1.17008,18.79912
17,4.13886,3.71201,19.13955
18,0.87609,0.72602,19.06145
19,5.05776,5.99803,15.13527
20,1.90186,3.75782,12.69438
21,2.5524,0.17578,12.98947
22,5.0443,1.17592,9.98221
23,2.30131,2.30131,12.7217
24,3.84629,5.92775,8.04964
25,5.61783,2.79824,9.96336
26,0.41174,3.80236,0.10585
27,1.61548,2.13559,1.10677
28,1.23845,6.59794,6.33118
29,2.18854,5.11359,1.62995
30,1.06823,2.58349,3.3412
31,3.61819,2.60022,3.20391
32,0.82824,4.56112,10.21724
33,5.14642,5.586,4.59275
34,0.84457,0.0717,16.99502
35,4.67538,4.07666,16.55603
