c,x,y,z
0,1.60035,2.52049,18.36075
1,1.86583,5.20006,1.19538
2,0.61214,6.75749,9.47343
3,3.91375,1.5,5.13509
4,5.55488,3.15985,9.69335
5,4.42775,5.91375,4.20446
6,0.08388,5.96131,17.59275
7,3.63068,0.77155,14.11556
8,5.24348,0.1398,17.45543
9,2.06255,5.04043,7.54296
10,4.62473,4.27216,0.27747
11,6.25193,4.67162,10.20728
12,6.22206,1.20006,6.22205
13,3.71201,5.17524,14.65653
14,6.31093,4.20061,3.84585
15,4.07438,2.75626,11.87119
16,6.24452,1.51749,14.15435
17,1.87022,3.15445,13.3099
18,2.25163,3.65259,4.14588
19,1.54204,4.40206,10.86191
20,4.51601,5.08903,16.15113
21,3.74299,2.82777,18.80462
22,6.0,0.27651,12.21356
23,4.14162,3.18663,0.3217
24,2.9546,6.42072,17.7253
25,1.82798,1.12579,2.58088
26,5.76924,4.53111,1.77225
27,1.05115,3.79245,5.95182
28,1.77249,2.87898,8.68813
29,5.60226,1.34196,2.71915
30,5.19547,5.89778,7.29657
31,6.57508,0.68663,0.05702
32,3.26912,6.90084,8.14588
33,0.88217,1.31279,11.35916
34,4.61611,0.05361,10.6013
35,0.96553,4.91375,15.1048
