x,y,z
2,0,9
2,0,8
2,6,8
3,6,8
3,6,9
3,0,9
3,1,9
3,1,8
3,1,9
2,1,9
2,1,10
2,0,10
3,0,10
3,0,11
3,0,10
2,0,10
2,6,10
2,5,10
3,5,10
3,6,10
2,6,10
2,6,9
2,5,9
3,5,9
3,6,9
3,6,8
3,0,8
3,6,8
3,0,8
3,6,8
3,6,9
3,6,8
3,6,9
3,0,9
3,1,9
3,0,9
2,0,9
2,6,9
2,6,10
2,5,10
4,1,9
3,1,9
2,1,9
2,0,9
1,0,9
0,0,9
1,0,9
1,0,10
2,0,10
2,1,10
2,1,11
3,1,11
4,1,11
4,0,11
3,0,11
3,0,10
3,0,9
2,0,9
2,1,9
2,1,10
3,0,11
3,1,11
4,1,11
4,1,10
3,1,10
4,1,10
4,1,9
3,1,9
3,0,9
2,0,9
1,0,9
2,0,9
2,0,8
2,6,8
2,6,9
2,0,9
2,0,10
2,0,9
3,0,9
2,0,9
3,6,9
3,5,9
3,6,9
3,6,10
2,6,10
2,6,11
2,6,10
2,6,9
2,6,10
2,0,10
3,0,10
3,0,11
3,0,10
3,1,10
3,0,10
4,0,10
3,0,10
3,1,10
4,1,10
4,2,10
4,6,10
3,6,10
3,5,10
3,4,10
3,3,10
3,2,10
3,1,10
2,1,10
2,0,10
2,0,11
3,0,11
2,0,11
2,1,11
2,0,11
2,0,10
3,0,10
3,0,11
2,0,11
3,0,11
2,0,11
4,6,10
4,6,9
3,6,9
3,6,8
3,0,8
2,0,8
3,0,8
4,0,8
3,0,8
4,0,8
4,0,9
4,0,10
4,0,9
4,6,9
4,0,9
4,0,8
4,6,8
4,6,9
4,6,8
4,6,9
4,6,10
3,6,10
3,6,9
3,0,9
3,0,8
3,0,9
3,6,9
3,6,10
3,6,11
2,6,11
2,0,11
2,0,10
2,0,9
2,6,9
2,0,9
2,6,9
2,5,9
2,6,9
2,6,8
3,6,8
4,6,10
4,0,10
4,0,9
4,0,8
4,0,9
4,6,9
4,0,9
4,6,9
4,6,10
4,0,10
4,6,10
3,6,10
3,6,9
3,6,10
3,0,10
3,6,10
2,6,10
3,6,10
4,6,10
4,6,9
4,0,9
4,0,10
4,1,10
4,0,10
4,0,9
4,0,10
4,1,10
4,0,10
3,0,10
3,6,10
3,0,10
2,0,10
2,0,11
2,6,11
3,6,11
3,0,11
3,0,10
3,1,10
3,2,10
4,2,10
3,6,11
2,6,11
3,6,11
3,6,10
3,0,10
3,1,10
2,1,10
2,1,11
2,0,11
3,0,11
3,1,11
3,0,11
3,6,11
3,6,12
3,6,11
3,6,10
3,0,10
3,0,11
2,0,11
3,0,11
2,6,9
2,0,9
2,1,9
2,0,9
2,0,10
2,0,9
1,0,9
2,0,9
2,0,10
3,0,10
2,0,10
2,1,10
2,0,10
2,6,10
2,6,9
2,0,9
2,6,9
2,6,10
3,6,10
2,6,10
4,6,8
4,0,8
4,6,8
3,6,8
4,6,8
4,0,8
3,0,8
3,0,9
2,0,9
2,1,9
2,0,9
3,0,9
2,0,9
2,0,10
3,0,10
2,0,10
2,6,10
3,6,10
3,0,10
3,6,10
1,6,9
1,0,9
2,0,9
2,0,8
2,6,8
2,6,9
2,6,8
2,0,8
3,0,8
3,6,8
3,0,8
3,6,8
3,6,9
3,6,8
2,6,8
3,6,8
4,6,8
3,6,8
4,6,8
3,6,8
2,5,10
2,6,10
2,6,9
2,5,9
2,5,10
3,5,10
3,6,10
3,0,10
3,0,11
4,0,11
4,0,10
4,1,10
4,0,10
3,0,10
4,0,10
4,0,9
3,0,9
3,1,9
3,0,9
3,0,8
3,6,8
3,6,9
3,0,9
3,1,9
3,0,9
3,6,9
3,5,9
3,6,9
3,0,9
2,0,9
3,0,9
2,0,9
1,0,9
1,0,10
2,0,10
2,6,10
2,6,11
2,6,10
2,6,11
2,6,10
4,0,11
4,0,10
4,6,10
4,0,10
4,6,10
4,6,9
4,0,9
5,0,9
4,0,9
3,0,9
3,6,9
3,6,10
4,6,10
3,6,10
3,0,10
3,1,10
2,1,10
2,0,10
2,6,10
2,6,11
3,0,10
2,0,10
2,0,11
3,0,11
3,0,10
3,6,10
3,6,9
3,6,10
2,6,10
2,6,9
1,6,9
1,0,9
0,0,9
6,0,9
5,0,9
4,0,9
4,0,10
4,1,10
4,1,9
3,1,9
2,0,10
2,0,9
2,1,9
2,0,9
2,6,9
2,6,10
3,6,10
4,6,10
4,6,9
4,6,10
3,6,10
3,0,10
2,0,10
2,0,9
2,0,10
2,6,10
2,6,9
3,6,9
3,6,8
3,0,8
2,5,10
2,5,9
2,6,9
2,0,9
2,0,8
3,0,8
3,0,9
3,0,10
3,0,9
3,0,10
