Re,Rx2,Ry2,Rz2
2.692582403567252,6.25,1.0,0.0
4.123105625617661,0.0,16,1
3.3166247903554,1,1,9.0
3.3166247903554,1,9.0,1
4.716990566028302,12.25,1,9
2.692582403567252,6.25,1,0
5.5901699437494745,6.25,0,25
1.0,0,1,0.0
5.024937810560445,20.25,4.0,1
4.58257569495584,16,4,1
8.139410298049853,9,56.25,1
4.123105625617661,1,0,16
3.0,0,0,9
1.5,2.25,0,0
3.3541019662496847,1,6.25,4
3.840572873934304,2.25,6.25,6.25
9.273618495495704,1,81.0,4
7.035623639735144,20.25,9,20.25
4.6097722286464435,1,0.0,20.25
3.605551275463989,9,0.0,4
3.774917217635375,1,1,12.25
5.744562646538029,16,1,16
8.154753215150045,6.25,56.25,4
4.743416490252569,12.25,6.25,4
3.6742346141747673,6.25,6.25,1
2.23606797749979,1,4,0
4.387482193696061,4,6.25,9
3.3166247903554,1,9,1
6.576473218982953,1,6.25,36
2.5,4.0,0.0,2.25
4.031128874149275,4.0,12.25,0
7.762087348130012,56.25,0,4
7.035623639735144,6.25,1,42.25
3.0,4,4,1
3.3541019662496847,6.25,1.0,4
6.442049363362563,1,20.25,20.25
