Re,Rx2,Ry2,Rz2
5.852349955359813,30.25,0,4
2.0615528128088303,1.0,2.25,1
5.024937810560445,4.0,20.25,1
3.0,0.0,0.0,9
4.123105625617661,16,0,1
1.0,1,0,0.0
3.0,0,0,9
6.4031242374328485,9,16,16
3.5355339059327378,2.25,4,6.25
5.70087712549569,12.25,0,20.25
1.7320508075688772,1.0,1.0,1
6.576473218982953,1.0,36.0,6.25
6.59545297913646,12.25,30.25,1
7.3824115301167,30.25,20.25,4
3.0,4,1,4
5.315072906367325,2.25,1.0,25
5.678908345800274,1,30.25,1
2.23606797749979,1,0,4
8.381527307120106,30.25,4,36
5.852349955359813,0,30.25,4
4.123105625617661,4,4,9
4.031128874149275,12.25,0,4
4.123105625617661,4,9,4.0
4.6097722286464435,0,20.25,1
4.031128874149275,12.25,4,0
4.743416490252569,6.25,12.25,4
6.34428877022476,30.25,1,9
7.713624310270756,2.25,56.25,1
4.636809247747852,6.25,9,6.25
3.0,4,4,1
2.23606797749979,1,4,0.0
5.385164807134504,9,4,16
6.041522986797286,20.25,12.25,4
4.8218253804964775,1,16,6.25
4.58257569495584,4,1,16
4.358898943540674,9,1,9
