c,x,y,z
0,0.22206,6.57528,16.07699
1,3.72432,6.94785,2.47817
2,0.39965,4.92775,12.7024
3,4.71201,2.38556,4.83109
4,3.25953,6.97512,9.09464
5,6.5,5.99808,8.62477
6,6.56743,5.96537,18.6394
7,1.31337,2.28581,9.64447
8,0.85634,2.81337,18.55079
9,0.64986,4.53285,8.69739
10,1.66854,5.32884,6.44194
11,5.60493,3.93078,10.97133
12,4.60226,0.80594,19.09791
13,1.9013,3.39303,16.05589
14,1.37981,5.55972,4.04365
15,3.96525,5.74029,15.71687
16,4.2948,2.48602,19.07015
17,3.82267,2.34373,13.94633
18,0.91029,4.89303,18.17454
19,2.39106,6.77055,12.97658
20,5.0254,0.69628,12.342
21,6.99555,0.96789,7.93108
22,5.54597,2.93647,3.86362
23,1.84527,4.62761,0.34772
24,0.04415,1.73675,16.54146
25,3.51603,4.39303,6.09479
26,4.86516,1.52946,6.20139
27,6.40969,1.34351,5.15725
28,2.84238,4.37005,11.47649
29,5.32267,0.70282,0.73123
30,1.5524,1.56472,4.92305
31,0.5,6.95169,1.90319
32,3.64867,5.89303,16.2274
33,2.44944,4.15086,2.94959
34,0.31134,6.86124,14.20189
35,3.86209,2.00944,10.53659
