Re,Rx2,Ry2,Rz2
3.0,1.0,4,4
2.23606797749979,1,0,4
1.0,1,0.0,0
3.0,1,4,4.0
2.23606797749979,0,1,4
9.069178573608527,25,56.25,1
1.0,0,0,1
5.0,9,16,0.0
4.358898943540674,9,9.0,1
4.123105625617661,16,0,1
6.87386354243376,1,42.25,4
1.0,0,1.0,0
5.678908345800274,1,30.25,1
4.123105625617661,16,0,1
3.905124837953327,6.25,9,0
4.743416490252569,12.25,6.25,4
3.3166247903554,9,1,1
2.0615528128088303,1,2.25,1
6.800735254367722,0.0,30.25,16
8.0156097709407,4,56.25,4
5.0,0,9,16.0
5.5901699437494745,0.0,6.25,25
6.041522986797286,20.25,12.25,4
4.5,12.25,4,4
2.23606797749979,1,4,0
2.23606797749979,1,4,0
5.0,16,0,9
7.433034373659253,42.25,9.0,4
4.123105625617661,16,0,1
4.123105625617661,1,0,16
2.23606797749979,4.0,1,0
2.23606797749979,1,0.0,4
5.916079783099616,9,25,1
4.123105625617661,0.0,1,16
6.34428877022476,1,30.25,9
4.123105625617661,4,4.0,9
