Re,Rx2,Ry2,Rz2
3.0,1.0,4.0,4
5.315072906367325,0,12.25,16
7.968688725254614,42.25,1,20.25
3.5,2.25,1,9
5.678908345800274,4,12.25,16
4.031128874149275,12.25,0.0,4
4.716990566028302,12.25,1,9
5.937171043518958,6.25,4,25
4.031128874149275,4,12.25,0
6.103277807866851,16,20.25,1
1.7320508075688772,1.0,1.0,1
1.5,2.25,0,0
5.408326913195984,0.0,9,20.25
3.3166247903554,1,1,9
6.576473218982953,0,42.25,1
4.031128874149275,0,12.25,4
2.0615528128088303,1,2.25,1
4.123105625617661,0,16,1
5.916079783099616,1,9,25
4.5,12.25,4,4
2.23606797749979,4,0,1.0
6.442049363362563,2.25,9,30.25
3.0,4.0,4.0,1.0
3.5,0,12.25,0
4.58257569495584,16,1,4
3.605551275463989,0,9,4
5.0,0.0,9.0,16
4.8218253804964775,16,6.25,1
4.123105625617661,0,1,16
5.852349955359813,0,30.25,4
3.3166247903554,1,1,9
3.0,4,1,4
1.7320508075688772,1,1,1
5.678908345800274,1,30.25,1
3.605551275463989,0,4.0,9
1.0,1.0,0,0
