c,x,y,z
0,3.6,1.65,14.45
1,5.6,4.6,13.1
2,1.6,1.4,16.1
3,1.8,3.6,3.1
4,4.1,5.6,18.9
5,2.15,4.2,7.85
6,4.95,4.45,12.4
7,2.2,3.95,18.75
8,1.0,4.05,16.65
9,4.6,3.4,3.3
10,2.1,3.65,9.75
11,1.9,4.05,12.55
12,4.0,5.65,5.75
13,2.95,1.8,7.65
14,1.15,2.85,11.7
15,5.85,3.5,2.15
16,5.4,2.65,7.75
17,4.35,5.95,2.3
18,5.6,6.25,11.45
19,3.4,4.0,15.6
20,2.3,2.3,1.1
21,3.8,5.1,2.1
22,2.9,4.1,10.8
23,5.45,5.3,8.75
24,2.6,1.4,18.9
25,3.4,1.55,11.85
26,2.05,1.45,7.1
27,5.25,4.1,14.95
28,4.85,1.35,15.2
29,5.75,2.5,7.25
30,4.7,1.3,1.5
31,2.55,3.0,4.35
32,4.35,0.95,17.9
33,5.55,4.8,17.45
34,1.2,2.7,2.5
35,1.2,5.45,8.85
