c,x,y,z
0,4.55,2.05,13.2
1,2.85,3.0,15.55
2,4.65,3.55,11.7
3,1.55,5.15,7.4
4,5.9,2.7,14.7
5,5.75,2.2,3.05
6,2.85,3.05,8.6
7,4.55,1.5,5.05
8,2.6,3.6,10.2
9,1.6,1.55,11.25
10,4.75,2.8,14.65
11,2.4,2.2,18.5
12,3.35,5.35,1.0
13,4.95,4.8,12.95
14,5.2,2.9,18.4
15,3.2,4.2,6.3
16,2.15,5.45,15.6
17,4.3,4.35,17.45
18,3.5,2.1,9.2
19,6.05,3.35,5.2
20,3.85,2.7,3.75
21,3.7,4.7,6.7
22,2.2,4.3,11.9
23,2.7,4.95,7.65
24,2.2,4.65,13.95
25,3.1,4.4,11.8
26,1.8,3.7,5.6
27,3.05,5.05,1.5
28,3.8,4.15,4.45
29,2.3,4.75,1.65
30,5.4,2.5,17.1
31,4.6,3.6,11.6
32,2.65,2.3,12.25
33,2.25,1.55,17.1
34,4.6,1.9,6.1
35,3.8,4.75,8.35
