c,x,y,z
0,3.85,3.75,4.9
1,4.45,2.4,5.35
2,3.2,4.75,15.75
3,2.35,3.8,12.25
4,6.0,2.35,10.05
5,4.65,1.3,5.15
6,3.95,2.7,1.45
7,1.3,3.95,10.55
8,3.9,1.75,14.95
9,4.15,3.2,7.85
10,5.65,1.3,6.85
11,4.3,3.95,12.65
12,5.05,1.8,10.15
13,5.55,4.85,10.1
14,2.0,5.65,14.05
15,2.5,3.6,14.0
16,3.65,1.55,7.0
17,2.35,3.25,6.0
18,4.6,3.05,4.15
19,1.55,5.4,3.45
20,2.15,3.45,15.0
21,3.85,1.7,13.35
22,3.3,5.15,2.75
23,4.0,2.05,15.75
24,5.25,2.7,10.25
25,5.65,3.5,16.25
26,1.95,1.1,5.25
27,4.4,3.9,12.9
28,2.45,1.85,1.6
29,4.2,4.75,15.25
30,4.55,5.3,18.25
31,5.2,3.3,12.2
32,4.3,3.2,9.3
33,4.95,2.35,9.7
34,3.05,2.1,4.95
35,2.8,1.95,8.45
