x,y,z
4,2,8
4,1,8
4,1,7
5,1,7
6,1,7
6,1,6
6,2,6
6,3,6
6,2,6
5,2,6
4,2,6
4,3,6
3,3,6
3,3,5
3,4,5
3,4,4
3,3,4
2,3,4
2,2,4
1,2,4
3,0,8
3,1,8
3,1,9
4,1,9
4,1,8
4,2,8
4,3,8
4,4,8
4,5,8
4,4,8
4,4,9
3,4,9
3,5,9
2,5,9
1,5,9
1,6,9
1,6,8
1,5,8
1,5,9
2,5,9
0,2,8
1,2,8
1,1,8
0,1,8
1,1,8
1,0,8
2,0,8
2,1,8
2,2,8
3,2,8
2,2,8
2,1,8
1,1,8
1,1,7
0,1,7
0,2,7
0,1,7
0,2,7
0,1,7
0,1,6
4,6,15
4,5,15
5,5,15
4,5,15
4,5,16
4,4,16
4,4,17
3,4,17
3,4,16
3,5,16
3,5,15
3,4,15
3,4,14
3,4,13
4,4,13
4,5,13
4,6,13
4,6,12
5,6,12
6,6,12
4,2,15
5,2,15
5,2,14
5,3,14
5,2,14
5,3,14
5,3,15
5,3,14
6,3,14
6,3,15
6,3,16
6,3,15
5,3,15
5,4,15
4,4,15
3,4,15
2,4,15
2,3,15
3,3,15
3,4,15
4,2,16
3,2,16
3,3,16
3,3,15
3,2,15
3,3,15
4,3,15
5,3,15
5,3,16
4,3,16
4,2,16
4,3,16
3,3,16
3,2,16
4,2,16
5,2,16
4,2,16
3,2,16
4,2,16
4,2,17
2,2,17
2,2,16
2,3,16
1,3,16
1,2,16
1,2,17
2,2,17
3,2,17
4,2,17
3,2,17
3,1,17
3,1,16
3,1,15
2,1,15
2,0,15
2,1,15
2,2,15
2,2,16
2,2,15
2,2,16
4,4,2
4,3,2
4,3,3
3,3,3
4,3,3
4,3,4
4,4,4
5,4,4
5,3,4
5,3,3
5,2,3
5,1,3
4,1,3
4,2,3
4,1,3
4,1,4
4,1,5
4,2,5
5,2,5
5,1,5
6,5,5
5,5,5
5,5,6
6,5,6
5,5,6
5,6,6
5,6,5
5,6,6
4,6,6
4,6,5
3,6,5
3,5,5
4,5,5
4,5,6
4,5,5
4,5,4
4,5,5
3,5,5
3,4,5
3,4,4
0,0,3
0,0,2
0,0,3
0,1,3
0,1,4
0,2,4
0,3,4
0,3,5
1,3,5
1,3,4
1,3,3
2,3,3
3,3,3
3,4,3
3,4,2
2,4,2
1,4,2
1,5,2
0,5,2
0,4,2
3,2,16
3,3,16
3,2,16
3,3,16
2,3,16
3,3,16
2,3,16
1,3,16
0,3,16
0,2,16
0,1,16
0,2,16
1,2,16
0,2,16
0,3,16
0,4,16
0,3,16
0,3,15
1,3,15
1,3,16
4,4,3
3,4,3
4,4,3
4,3,3
3,3,3
3,2,3
2,2,3
2,1,3
2,1,2
2,1,3
3,1,3
3,1,4
3,1,5
4,1,5
5,1,5
5,1,6
5,2,6
5,2,5
5,2,6
5,2,5
6,2,12
6,3,12
6,3,13
5,3,13
5,3,12
5,3,13
5,2,13
5,2,14
4,2,14
4,1,14
3,1,14
4,1,14
4,1,13
5,1,13
5,1,14
5,1,13
5,1,14
5,0,14
4,0,14
4,0,15
3,2,2
2,2,2
2,2,3
3,2,3
2,2,3
2,2,2
1,2,2
2,2,2
2,3,2
2,3,1
2,3,0
2,3,1
2,2,1
1,2,1
2,2,1
2,3,1
2,3,2
2,3,1
2,3,0
3,3,0
3,4,6
3,5,6
3,5,7
4,5,7
3,5,7
3,5,8
2,5,8
3,5,8
4,5,8
