c,x,y,z
0,2.1,1.95,13.45
1,1.4,2.7,15.8
2,4.5,3.95,3.85
3,3.7,3.1,11.3
4,3.85,4.65,17.0
5,4.8,3.45,17.75
6,1.85,2.65,2.5
7,4.6,4.55,3.45
8,4.75,3.5,18.65
9,5.45,2.1,4.25
10,3.35,5.5,7.65
11,2.0,2.45,11.95
12,3.5,4.15,9.75
13,3.2,4.2,13.6
14,3.35,1.7,1.45
15,1.4,3.0,7.0
16,4.65,2.1,2.75
17,5.85,1.8,16.55
18,2.6,4.25,13.85
19,1.6,1.55,10.05
20,3.25,2.55,11.3
21,4.3,5.05,12.65
22,2.8,5.5,8.6
23,1.65,3.15,16.8
24,4.75,2.85,13.3
25,5.6,5.0,3.4
26,3.65,5.4,12.65
27,3.3,6.15,7.65
28,5.5,4.8,7.0
29,5.25,4.3,2.75
30,5.3,1.65,13.15
31,4.25,4.8,6.35
32,5.05,4.6,13.25
33,5.5,5.0,8.4
34,3.9,4.85,6.75
35,2.1,2.0,4.2
