Re,Rx2,Ry2,Rz2
5.0,16,0,9
5.196152422706632,1,1,25
3.0,0,9,0
5.916079783099616,1,9,25
4.123105625617661,1,0,16
3.605551275463989,4,9,0
4.58257569495584,16,1,4
3.0,4,4,1
3.605551275463989,4,0,9
4.123105625617661,4,9,4
5.385164807134504,4,25,0
3.0,1,4,4
3.605551275463989,0,4,9
4.58257569495584,4,1,16
4.123105625617661,1,0,16
3.0,0,0,9
2.23606797749979,0,4,1
5.385164807134504,4,0,25
5.744562646538029,16,1,16
5.916079783099616,25,9,1
1.7320508075688772,1,1,1
1.0,0,0,1
7.810249675906654,36,16,9
1.7320508075688772,1,1,1
8.06225774829855,0,1,64
1.7320508075688772,1,1,1
3.0,0,0,9
3.0,1,4,4
5.385164807134504,4,0,25
5.0,16,0,9
4.123105625617661,1,0,16
4.58257569495584,1,16,4
4.58257569495584,1,4,16
3.0,1,4,4
2.23606797749979,1,0,4
2.23606797749979,4,0,1
