Rg,Rgx2,Rgy2,Rgz2
1.786057109949175,0.9100000000000004,0.5399999999999998,1.7399999999999998
1.9634153916071861,1.4275,0.3875,2.04
1.8641351882307249,0.44000000000000006,0.8875,2.1475
2.55049014897137,0.9875,0.7899999999999999,4.727500000000001
2.053046516764781,0.23999999999999994,1.1875,2.7875
1.981161275615895,1.4274999999999998,1.9875,0.5099999999999999
2.460690959872857,2.84,0.8275000000000003,2.3875
2.492990172463582,3.8475,1.44,0.9275
2.0334699407662757,0.2475,1.6600000000000001,2.2275000000000005
1.6077935190813528,1.0275000000000005,0.7474999999999998,0.8099999999999999
3.530580688781946,0.2099999999999999,1.1275,11.127500000000001
1.4781745499094485,0.24750000000000005,1.0474999999999999,0.8900000000000003
1.6896745248715799,1.3474999999999997,0.36,1.1475000000000002
2.2237355957937086,3.0275,1.4274999999999995,0.48999999999999994
2.8844410203711917,1.5900000000000003,0.39,6.340000000000002
2.30108669980077,4.127499999999999,0.6275000000000002,0.54
2.2102036105300344,0.8275000000000002,3.6099999999999994,0.44750000000000006
1.7131841699011816,1.1600000000000006,1.2875,0.4875
1.8261982367749676,1.9475000000000005,0.9600000000000002,0.42750000000000005
2.026079958935481,1.0275000000000003,1.5275000000000003,1.55
2.083266665599966,1.61,2.0400000000000005,0.6900000000000001
1.7818529681205462,1.2,1.7274999999999998,0.2475
2.6655205870523675,0.9899999999999999,2.2875,3.8274999999999992
1.620185174601965,1.1475,0.5275000000000001,0.95
1.7818529681205462,2.1475000000000004,0.5399999999999998,0.4875
2.2726636354727026,1.3875,2.4900000000000007,1.2875
2.137755832643195,3.6100000000000003,0.2099999999999999,0.75
2.0700241544484452,1.2100000000000002,1.4475000000000002,1.6274999999999995
1.869491909583992,1.0275000000000003,1.34,1.1275000000000002
1.9039432764659772,2.2275,1.1475000000000002,0.25
1.7958284996067975,2.3275000000000006,0.45,0.4475000000000001
2.2416511771459895,0.5475,3.7275,0.75
2.189748844045819,2.5275,0.9400000000000001,1.3275000000000001
2.2169799277395366,0.5275000000000001,1.0600000000000003,3.3275000000000006
1.8560711193270587,0.5475000000000001,1.9475000000000005,0.95
3.120096152364539,0.44749999999999995,5.1274999999999995,4.160000000000001
