c,x,y,z
0,3.35,1.25,13.7
1,5.0,2.9,15.1
2,6.05,4.9,16.05
3,3.5,4.3,10.2
4,5.15,1.55,10.3
5,4.35,5.65,9.4
6,4.4,4.7,8.7
7,4.05,4.6,17.75
8,3.1,4.2,15.8
9,4.15,5.1,3.95
10,4.85,4.75,9.6
11,5.1,4.05,12.65
12,3.85,5.65,4.0
13,3.7,3.4,2.8
14,2.2,3.65,16.95
15,3.4,3.85,11.05
16,1.65,3.35,7.5
17,3.0,3.85,3.65
18,1.9,3.65,16.15
19,5.75,4.95,12.3
20,2.5,0.9,10.3
21,3.0,3.65,2.65
22,4.4,1.95,15.35
23,4.75,1.85,15.7
24,4.75,1.5,12.55
25,2.65,4.0,6.65
26,4.45,1.45,12.9
27,4.3,3.65,15.15
28,3.7,3.7,11.4
29,2.6,1.8,8.1
30,1.85,4.35,2.6
31,2.45,6.0,5.35
32,4.0,4.8,7.4
33,3.25,2.95,12.3
34,4.05,2.95,13.8
35,2.85,4.1,6.95
