c,x,y,z
0,1.4,2.05,17.55
1,4.15,6.2,16.45
2,1.4,4.95,18.15
3,2.5,4.1,8.5
4,5.65,2.3,17.65
5,2.7,4.7,1.2
6,3.65,1.25,6.2
7,4.9,4.75,18.75
8,4.55,3.3,16.15
9,0.85,1.7,3.05
10,1.65,4.7,4.95
11,1.2,3.95,11.15
12,2.15,5.65,7.5
13,4.4,2.0,11.9
14,1.45,1.75,12.3
15,5.35,5.0,4.45
16,5.05,5.8,7.65
17,5.85,2.95,3.3
18,2.85,5.05,2.9
19,0.85,4.4,14.55
20,4.95,4.25,9.8
21,4.0,2.1,6.7
22,3.0,4.15,16.05
23,2.2,4.8,9.3
24,3.2,2.15,18.35
25,5.75,2.25,12.8
26,4.2,1.8,1.9
27,3.65,4.0,13.15
28,5.45,5.15,11.3
29,5.15,0.9,9.85
30,4.65,1.4,2.35
31,2.6,5.05,1.75
32,5.3,2.75,15.55
33,1.85,3.05,14.0
34,5.15,4.3,2.75
35,2.25,1.35,7.3
