Re,Rx2,Ry2,Rz2
3.3166247903554,1,9,1
2.23606797749979,4,1,0
5.196152422706632,1,25,1
3.0,0,9,0
3.605551275463989,4,9,0
5.744562646538029,4,4,25
4.358898943540674,1,9,9
4.123105625617661,9,4,4
6.4031242374328485,4,1,36
5.744562646538029,1,16,16
5.196152422706632,1,1,25
3.0,1,4,4
6.4031242374328485,36,1,4
4.358898943540674,9,9,1
7.280109889280518,16,1,36
5.0,0,16,9
5.385164807134504,25,0,4
3.0,1,4,4
5.0,0,9,16
5.744562646538029,16,1,16
3.0,4,4,1
2.23606797749979,4,0,1
7.681145747868608,25,25,9
3.605551275463989,0,9,4
5.0,9,16,0
3.605551275463989,9,4,0
4.123105625617661,4,4,9
6.082762530298219,0,1,36
6.082762530298219,1,0,36
3.3166247903554,1,1,9
2.23606797749979,1,4,0
3.0,1,4,4
1.7320508075688772,1,1,1
4.123105625617661,4,9,4
5.385164807134504,16,9,4
3.605551275463989,9,4,0
