Re,Rx2,Ry2,Rz2
3.0,4,1,4
6.4031242374328485,1,4,36
6.082762530298219,36,1,0
4.58257569495584,16,4,1
2.23606797749979,0,1,4
7.810249675906654,0,25,36
3.0,9,0,0
6.4031242374328485,4,1,36
4.358898943540674,9,1,9
3.3166247903554,1,9,1
1.7320508075688772,1,1,1
5.0,0,16,9
4.123105625617661,4,4,9
3.0,4,4,1
4.58257569495584,4,1,16
1.7320508075688772,1,1,1
6.4031242374328485,4,1,36
4.58257569495584,1,16,4
6.4031242374328485,4,1,36
5.196152422706632,25,1,1
5.385164807134504,0,4,25
6.4031242374328485,36,4,1
5.0,9,16,0
2.23606797749979,0,4,1
5.196152422706632,9,9,9
5.744562646538029,16,1,16
4.123105625617661,1,16,0
3.605551275463989,0,9,4
7.280109889280518,1,36,16
8.306623862918075,1,4,64
2.23606797749979,1,0,4
3.3166247903554,9,1,1
2.23606797749979,4,1,0
3.0,9,0,0
4.358898943540674,9,9,1
6.4031242374328485,16,0,25
