Re,Rx2,Ry2,Rz2
4.358898943540674,1,9,9
2.23606797749979,0,1,4
3.0,0,0,9
2.23606797749979,1,4,0
3.605551275463989,4,9,0
1.7320508075688772,1,1,1
3.605551275463989,0,9,4
3.0,4,4,1
5.196152422706632,25,1,1
3.0,9,0,0
4.58257569495584,16,4,1
3.0,4,1,4
2.23606797749979,0,1,4
3.0,4,1,4
7.14142842854285,25,25,1
4.58257569495584,1,4,16
5.744562646538029,4,25,4
3.605551275463989,0,9,4
3.605551275463989,0,9,4
4.58257569495584,4,1,16
7.280109889280518,1,16,36
5.916079783099616,1,25,9
7.810249675906654,9,16,36
5.196152422706632,1,1,25
5.744562646538029,4,4,25
2.23606797749979,4,1,0
3.3166247903554,1,1,9
2.23606797749979,4,1,0
2.23606797749979,0,4,1
6.4031242374328485,1,36,4
2.23606797749979,4,1,0
4.358898943540674,9,1,9
4.358898943540674,9,1,9
6.082762530298219,36,1,0
5.196152422706632,9,9,9
4.123105625617661,16,1,0
