Re,Rx2,Ry2,Rz2
3.605551275463989,9,4,0
3.3166247903554,9,1,1
4.358898943540674,9,1,9
2.23606797749979,0,1,4
4.358898943540674,9,9,1
5.0,16,0,9
2.23606797749979,1,4,0
4.58257569495584,4,1,16
5.916079783099616,9,1,25
5.385164807134504,4,25,0
6.4031242374328485,1,36,4
3.605551275463989,4,0,9
6.557438524302,9,25,9
5.196152422706632,9,9,9
6.708203932499369,25,16,4
7.54983443527075,4,4,49
3.3166247903554,1,1,9
1.7320508075688772,1,1,1
6.4031242374328485,4,36,1
4.123105625617661,4,9,4
3.605551275463989,0,9,4
5.744562646538029,4,4,25
3.0,1,4,4
3.0,1,4,4
5.385164807134504,4,9,16
4.123105625617661,1,0,16
3.605551275463989,0,9,4
2.23606797749979,0,1,4
7.0,36,9,4
5.916079783099616,1,9,25
5.196152422706632,9,9,9
2.23606797749979,4,0,1
1.0,0,0,1
3.0,4,4,1
1.7320508075688772,1,1,1
9.219544457292887,36,0,49
