c,x,y,z
0,2.15,3.35,16.1
1,5.25,4.65,5.8
2,5.75,4.4,17.05
3,3.35,3.6,13.65
4,2.3,3.25,8.95
5,4.3,2.6,17.7
6,3.4,1.8,15.6
7,3.65,5.1,8.55
8,5.2,1.75,10.35
9,0.5,4.85,6.75
10,2.05,4.25,2.3
11,3.5,3.3,12.8
12,3.8,4.4,9.0
13,1.85,1.55,14.6
14,2.95,5.55,15.4
15,2.2,3.9,10.4
16,4.05,4.55,15.0
17,3.9,3.9,11.4
18,4.3,2.6,7.5
19,1.35,4.0,7.85
20,3.6,4.1,14.2
21,5.35,4.05,9.3
22,4.15,5.35,16.5
23,3.7,3.25,17.45
24,4.15,3.1,3.65
25,2.5,3.25,14.15
26,1.9,5.45,14.85
27,3.85,2.85,5.7
28,2.6,2.0,7.5
29,2.35,1.05,5.6
30,3.1,1.2,17.9
31,5.7,3.95,10.55
32,3.55,4.25,8.7
33,2.15,1.45,3.4
34,3.35,3.15,11.2
35,4.4,2.2,3.7
