Rg,Rgx2,Rgy2,Rgz2
1.4053469322555194,0.6275,1.0875,0.2599999999999999
2.077257807784099,1.5274999999999999,0.24750000000000005,2.5400000000000005
1.49164338901763,0.3475,0.5275000000000004,1.35
1.4764823060233399,0.5600000000000002,0.71,0.9099999999999999
1.1445523142259597,0.24000000000000013,0.5599999999999998,0.51
1.5116216457830973,0.65,0.6875,0.9474999999999998
1.7846568297574745,0.8099999999999999,1.1475,1.2274999999999996
1.8027756377319948,1.2,0.6599999999999999,1.3900000000000008
2.2102036105300344,3.0474999999999994,1.3900000000000008,0.44750000000000034
1.6,1.0600000000000003,0.6,0.9
2.194310825749169,0.7474999999999998,0.9275,3.1399999999999997
2.0334699407662753,1.5875,2.059999999999999,0.4875
1.5795568998931315,0.6474999999999999,1.4600000000000002,0.3875
2.6636441203734407,0.4274999999999999,0.7275000000000004,5.940000000000001
1.252996408614167,0.71,0.2,0.6600000000000004
1.5937377450509227,0.25,1.45,0.8399999999999999
1.394632568098135,0.5474999999999997,0.9474999999999998,0.45
1.469693845669907,1.7600000000000002,0.21000000000000002,0.18999999999999992
1.5116216457830978,0.7899999999999998,0.2475,1.247500000000001
1.9065675964937618,1.3475000000000001,0.25999999999999995,2.0274999999999994
1.3397761006974263,0.44749999999999995,0.8600000000000001,0.4875
1.445683229480096,0.8900000000000002,0.9400000000000001,0.26000000000000006
1.3285330255586423,0.35,1.0875,0.3275
1.7175564037317668,0.36000000000000004,1.4400000000000004,1.15
1.4265342617687105,0.24749999999999997,0.8275000000000002,0.9599999999999996
1.5604486534327238,0.22749999999999998,1.6600000000000001,0.5475000000000001
1.4815532390029054,0.6275,0.3399999999999999,1.2275000000000003
1.8694919095839915,2.1274999999999995,1.14,0.22750000000000004
1.433527118683145,0.3275000000000001,1.0875,0.64
1.2389511693363866,0.44749999999999995,0.54,0.5474999999999997
1.8587630295441104,0.2475000000000001,0.8474999999999996,2.3599999999999994
1.5937377450509227,0.24000000000000007,1.36,0.9399999999999998
1.5890248582070703,2.0875,0.2475,0.18999999999999995
1.4370107863199915,0.3899999999999999,0.34750000000000014,1.3275000000000001
1.1532562594670797,0.21000000000000002,0.66,0.45999999999999985
1.4949916387726054,0.5475000000000002,1.3599999999999999,0.3275
