Re,Rx2,Ry2,Rz2
2.23606797749979,4,1,0
3.0,0,0,9
2.23606797749979,1,0,4
8.06225774829855,16,0,49
2.23606797749979,0,4,1
5.0,9,16,0
6.557438524302,25,9,9
5.916079783099616,25,9,1
4.123105625617661,0,16,1
4.123105625617661,4,9,4
11.445523142259598,1,9,121
2.23606797749979,0,1,4
4.58257569495584,16,4,1
5.0,16,9,0
8.660254037844387,25,1,49
3.605551275463989,4,9,0
5.0,9,16,0
4.123105625617661,4,9,4
3.3166247903554,9,1,1
5.385164807134504,0,4,25
5.0,16,9,0
2.23606797749979,4,0,1
8.18535277187245,9,9,49
1.0,1,0,0
1.7320508075688772,1,1,1
5.385164807134504,4,16,9
5.385164807134504,25,0,4
3.605551275463989,4,9,0
5.0,0,16,9
3.605551275463989,4,9,0
1.0,0,1,0
4.123105625617661,0,16,1
5.385164807134504,9,4,16
4.58257569495584,1,4,16
3.605551275463989,4,9,0
5.916079783099616,1,25,9
