Re,Rx2,Ry2,Rz2
5.0,16,9,0
4.358898943540674,9,1,9
1.0,0,0,1
3.3166247903554,1,1,9
3.0,4,1,4
3.0,4,4,1
3.3166247903554,9,1,1
5.744562646538029,16,16,1
4.58257569495584,1,4,16
5.385164807134504,0,25,4
3.3166247903554,1,9,1
5.916079783099616,1,9,25
3.0,0,0,9
1.7320508075688772,1,1,1
5.0,9,16,0
6.708203932499369,4,25,16
4.123105625617661,1,16,0
2.23606797749979,4,0,1
3.605551275463989,9,4,0
2.23606797749979,0,4,1
4.58257569495584,1,16,4
3.605551275463989,0,9,4
4.123105625617661,1,0,16
2.23606797749979,0,4,1
2.23606797749979,4,0,1
7.54983443527075,4,4,49
3.605551275463989,0,9,4
3.3166247903554,1,9,1
4.358898943540674,1,9,9
2.23606797749979,0,1,4
8.774964387392123,16,36,25
3.605551275463989,9,0,4
1.0,0,0,1
4.358898943540674,9,1,9
3.3166247903554,1,1,9
4.123105625617661,16,0,1
