Re,Rx2,Ry2,Rz2
2.23606797749979,4,1,0
3.605551275463989,4,0,9
3.605551275463989,0,4,9
4.123105625617661,4,9,4
4.58257569495584,1,16,4
3.0,4,4,1
7.280109889280518,16,1,36
6.082762530298219,1,36,0
3.0,1,4,4
4.358898943540674,1,9,9
3.0,4,1,4
4.358898943540674,1,9,9
4.58257569495584,16,1,4
3.3166247903554,1,1,9
6.708203932499369,0,9,36
7.54983443527075,4,4,49
3.605551275463989,4,0,9
2.23606797749979,4,0,1
2.23606797749979,0,4,1
1.0,1,0,0
8.06225774829855,16,0,49
3.0,4,1,4
5.385164807134504,4,16,9
5.385164807134504,0,4,25
5.0,16,9,0
4.58257569495584,1,4,16
4.58257569495584,16,1,4
3.605551275463989,0,4,9
5.744562646538029,4,25,4
3.605551275463989,9,4,0
4.58257569495584,4,1,16
1.7320508075688772,1,1,1
5.744562646538029,1,16,16
3.0,4,1,4
5.0,16,0,9
7.0,4,9,36
