Re,Rx2,Ry2,Rz2
6.4031242374328485,36,1,4
7.280109889280518,0,4,49
1.7320508075688772,1,1,1
6.708203932499369,16,4,25
5.385164807134504,4,16,9
3.0,4,4,1
4.123105625617661,0,16,1
3.0,4,1,4
5.385164807134504,9,16,4
2.23606797749979,4,0,1
5.0,0,16,9
6.557438524302,9,25,9
3.0,4,1,4
5.916079783099616,9,1,25
5.744562646538029,16,1,16
3.0,4,1,4
3.0,4,4,1
4.58257569495584,4,16,1
6.708203932499369,9,0,36
8.06225774829855,25,4,36
2.23606797749979,0,1,4
6.4031242374328485,1,4,36
3.3166247903554,1,9,1
5.0,16,0,9
7.14142842854285,1,1,49
3.0,1,4,4
4.358898943540674,1,9,9
2.23606797749979,4,0,1
4.58257569495584,4,1,16
6.557438524302,9,25,9
3.605551275463989,9,0,4
3.0,9,0,0
3.605551275463989,0,9,4
4.123105625617661,4,4,9
4.58257569495584,1,16,4
5.0,0,9,16
