x,y,z
4,3,16
4,4,16
4,4,17
5,4,17
5,3,17
5,2,17
5,2,16
5,2,15
3,6,10
4,6,10
4,6,11
4,5,11
4,6,11
3,6,11
3,6,12
2,6,12
2,5,12
2,4,12
2,4,11
2,4,10
1,4,10
1,4,9
1,5,9
0,5,9
0,5,10
0,5,11
1,5,11
1,5,12
1,1,5
1,1,6
1,1,7
1,1,8
1,1,9
1,0,9
1,1,9
1,2,9
1,2,10
1,2,9
1,2,8
2,2,8
3,2,8
4,2,8
4,2,9
4,1,9
3,1,9
3,1,10
3,1,9
3,0,9
2,6,12
2,6,13
2,6,14
2,6,13
2,5,13
2,6,13
1,6,13
2,6,13
2,5,13
2,5,12
3,5,12
2,5,12
2,5,13
3,5,13
3,5,14
4,5,14
5,5,14
5,5,15
6,5,15
6,5,14
3,4,16
2,4,16
2,4,15
2,4,14
2,4,13
3,4,13
3,5,13
3,4,13
2,4,13
2,3,13
2,4,13
3,4,13
3,4,12
2,4,12
2,3,12
3,3,12
3,2,12
3,2,11
2,2,11
2,2,12
2,3,2
2,4,2
3,4,2
4,4,2
4,4,1
4,4,2
3,4,2
3,3,2
3,2,2
3,2,1
3,1,1
3,2,1
3,2,2
3,1,2
3,1,3
3,0,3
3,1,3
3,1,4
3,0,4
3,1,4
4,6,12
4,6,11
5,6,11
4,6,11
4,6,10
4,6,11
4,6,10
4,6,11
4,5,11
4,5,12
5,5,12
4,5,12
4,6,12
5,6,12
6,6,12
6,5,12
6,5,11
5,5,11
5,5,12
5,4,12
2,3,5
3,3,5
2,3,5
2,3,6
2,2,6
3,2,6
3,2,5
3,2,4
2,2,4
2,1,4
2,0,4
2,1,4
2,1,5
2,2,5
2,1,5
2,1,4
1,1,4
1,1,3
0,1,3
1,1,3
2,3,17
2,4,17
2,4,16
3,4,16
3,3,16
4,3,16
3,3,16
4,3,16
4,4,16
4,4,17
3,4,17
3,4,18
3,5,18
3,5,17
3,6,17
3,5,17
3,4,17
3,4,16
3,4,15
3,3,15
3,5,3
4,5,3
4,5,2
4,4,2
4,5,2
3,5,2
3,5,3
3,6,3
2,6,3
3,6,3
3,6,2
3,5,2
2,5,2
2,4,2
2,3,2
2,4,2
2,4,1
2,3,1
2,2,1
2,1,1
6,1,7
6,1,8
6,1,9
5,1,9
5,2,9
4,2,9
4,3,9
4,3,8
5,3,8
5,4,8
4,4,8
4,4,7
5,4,7
4,4,7
5,4,7
5,3,7
5,3,8
5,3,7
5,2,7
4,2,7
3,2,19
2,2,19
2,1,19
1,1,19
1,2,19
1,3,19
1,3,18
0,3,18
1,3,18
1,4,18
2,4,18
2,3,18
1,3,18
1,2,18
1,3,18
1,4,18
1,4,19
1,4,18
1,4,17
1,3,17
3,1,6
3,1,7
4,1,7
3,1,7
3,1,6
3,2,6
3,1,6
2,1,6
2,1,5
2,2,5
2,2,4
2,2,3
3,2,3
3,2,2
3,2,3
2,2,3
2,3,3
2,4,3
2,4,2
2,4,3
1,5,17
2,5,17
3,5,17
3,4,17
3,5,17
3,4,17
3,4,16
3,3,16
3,3,17
2,3,17
3,3,17
2,3,17
1,3,17
1,3,18
1,2,18
1,1,18
0,1,18
0,1,17
0,0,17
0,0,16
3,3,16
2,3,16
2,4,16
2,5,16
2,4,16
2,3,16
2,3,17
2,2,17
3,2,17
4,2,17
4,2,16
3,2,16
3,2,17
3,2,16
3,2,17
3,2,16
4,2,16
4,2,15
4,1,15
5,1,15
2,2,11
3,2,11
3,2,12
3,2,13
3,1,13
2,1,13
2,1,12
2,2,12
2,2,13
2,3,13
2,3,14
1,3,14
1,2,14
2,2,14
2,2,13
2,2,14
1,2,14
1,1,14
1,2,14
1,2,15
3,6,18
4,6,18
4,5,18
4,5,17
3,5,17
4,5,17
4,4,17
5,4,17
6,4,17
5,4,17
4,4,17
4,3,17
4,3,16
4,2,16
4,3,16
4,3,15
4,3,16
4,3,17
3,3,17
3,2,17
4,5,6
4,4,6
4,4,7
4,4,6
4,4,5
4,5,5
3,5,5
3,5,4
3,5,5
2,5,5
2,4,5
2,5,5
3,5,5
4,5,5
4,5,4
4,5,5
4,5,4
4,4,4
5,4,4
5,4,3
0,3,13
1,3,13
1,3,14
1,3,13
1,3,14
1,2,14
2,2,14
2,2,15
2,1,15
3,1,15
3,1,16
2,1,16
2,0,16
2,1,16
2,1,17
2,0,17
2,1,17
2,0,17
3,0,17
2,0,17
1,4,0
2,4,0
2,4,1
3,4,1
3,3,1
3,2,1
3,3,1
3,4,1
3,4,2
3,3,2
3,3,3
3,3,4
3,2,4
3,2,5
3,2,4
3,1,4
4,1,4
4,2,4
3,2,4
4,2,4
5,3,5
5,3,4
5,3,5
4,3,5
4,4,5
4,3,5
4,3,4
4,3,5
4,3,6
3,3,6
3,3,5
3,3,6
4,3,6
4,4,6
4,5,6
4,4,6
4,5,6
5,5,6
5,5,7
6,5,7
3,5,6
3,5,7
3,5,8
2,5,8
2,5,9
2,6,9
3,6,9
4,6,9
4,5,9
4,4,9
3,4,9
3,4,10
3,5,10
3,5,9
3,4,9
2,4,9
2,4,10
2,4,11
2,4,10
2,4,11
3,3,6
3,3,5
2,3,5
1,3,5
1,2,5
2,2,5
3,2,5
3,2,6
3,1,6
3,0,6
2,0,6
2,1,6
2,0,6
2,1,6
1,1,6
1,2,6
1,2,7
0,2,7
0,1,7
1,1,7
4,4,18
5,4,18
4,4,18
4,3,18
3,3,18
3,4,18
3,4,17
3,4,16
3,3,16
3,4,16
4,4,16
4,5,16
3,5,16
3,4,16
3,5,16
4,5,16
4,5,17
4,4,17
4,4,16
3,4,16
5,1,2
5,1,1
5,1,2
4,1,2
4,0,2
4,1,2
4,1,1
4,2,1
5,2,1
4,2,1
4,3,1
4,2,1
4,1,1
3,1,1
3,1,2
3,1,1
3,1,2
3,0,2
4,0,2
3,0,2
1,3,14
1,2,14
1,2,13
1,2,12
1,2,13
1,2,12
0,2,12
0,3,12
1,3,12
0,3,12
0,3,11
0,3,10
0,2,10
0,1,10
0,1,11
0,1,10
0,0,10
1,0,10
0,0,10
0,0,9
3,3,15
3,2,15
2,2,15
1,2,15
2,2,15
1,2,15
1,2,14
1,2,15
2,2,15
2,2,16
2,2,17
2,2,18
2,1,18
2,1,17
2,2,17
2,2,18
3,2,18
4,2,18
4,2,19
4,2,18
