Re,Rx2,Ry2,Rz2
1.7320508075688772,1,1,1
3.3166247903554,9,1,1
4.58257569495584,4,1,16
2.23606797749979,1,4,0
6.4031242374328485,9,16,16
5.196152422706632,1,25,1
5.196152422706632,25,1,1
4.58257569495584,4,1,16
4.123105625617661,4,4,9
1.0,1,0,0
3.3166247903554,1,9,1
3.605551275463989,9,0,4
4.358898943540674,9,1,9
2.23606797749979,0,4,1
7.280109889280518,1,16,36
1.7320508075688772,1,1,1
6.4031242374328485,25,0,16
4.123105625617661,4,4,9
4.358898943540674,1,9,9
8.18535277187245,9,9,49
3.0,1,4,4
1.0,0,0,1
1.7320508075688772,1,1,1
2.23606797749979,1,4,0
3.0,1,4,4
1.7320508075688772,1,1,1
4.123105625617661,4,4,9
3.0,1,4,4
2.23606797749979,0,4,1
3.605551275463989,0,4,9
1.7320508075688772,1,1,1
2.23606797749979,0,4,1
3.0,4,1,4
1.7320508075688772,1,1,1
3.605551275463989,4,0,9
4.123105625617661,4,9,4
