Re,Rx2,Ry2,Rz2
4.58257569495584,4,16,1
8.54400374531753,9,0,64
6.4031242374328485,16,0,25
4.58257569495584,4,1,16
4.358898943540674,1,9,9
1.0,0,1,0
6.708203932499369,16,4,25
3.0,4,4,1
5.0,16,9,0
4.358898943540674,9,9,1
2.23606797749979,1,0,4
5.196152422706632,25,1,1
5.196152422706632,25,1,1
3.0,4,1,4
2.23606797749979,0,1,4
4.123105625617661,1,16,0
6.708203932499369,0,36,9
4.358898943540674,1,9,9
3.0,0,0,9
5.744562646538029,4,4,25
4.358898943540674,1,9,9
5.0,0,0,25
1.7320508075688772,1,1,1
6.4031242374328485,16,0,25
3.3166247903554,1,9,1
5.385164807134504,4,25,0
6.4031242374328485,9,16,16
6.557438524302,25,9,9
4.358898943540674,9,1,9
5.0,0,16,9
2.23606797749979,4,1,0
7.14142842854285,25,1,25
3.605551275463989,0,4,9
1.0,0,0,1
4.358898943540674,9,9,1
4.358898943540674,1,9,9
