x,y,z
4,2,8
3,2,8
3,3,8
2,3,8
2,3,9
2,3,8
3,3,8
3,3,9
3,4,9
3,5,9
3,6,9
3,6,8
3,5,8
3,6,8
2,6,8
2,6,7
2,6,8
3,6,8
3,5,8
3,5,9
6,2,7
6,1,7
6,1,6
6,0,6
6,0,5
5,0,5
5,1,5
4,1,5
4,0,5
5,0,5
5,0,4
5,0,3
5,0,2
4,0,2
4,0,3
4,0,2
4,0,1
4,0,0
4,0,1
4,0,0
5,1,12
6,1,12
5,1,12
5,1,11
6,1,11
6,2,11
6,2,12
6,1,12
6,1,13
6,0,13
6,1,13
5,1,13
4,1,13
3,1,13
3,0,13
2,0,13
2,1,13
3,1,13
4,1,13
3,1,13
3,2,18
3,2,17
3,3,17
4,3,17
4,4,17
5,4,17
6,4,17
6,5,17
6,5,18
6,5,17
6,5,18
5,5,18
5,4,18
5,3,18
5,3,17
5,4,17
5,3,17
5,2,17
5,3,17
5,3,16
4,5,0
4,5,1
5,5,1
5,5,0
4,5,0
3,5,0
3,5,1
3,6,1
3,5,1
3,4,1
3,3,1
3,3,2
3,3,3
4,3,3
4,3,4
3,3,4
3,3,3
3,4,3
2,4,3
2,5,3
1,3,2
1,3,1
1,3,2
1,3,3
2,3,3
2,2,3
2,3,3
1,3,3
1,3,4
2,3,4
2,4,4
2,3,4
2,4,4
2,4,5
2,4,4
1,4,4
1,3,4
0,3,4
0,3,3
0,3,2
5,4,10
6,4,10
6,3,10
5,3,10
5,4,10
5,5,10
5,4,10
5,4,11
5,4,10
5,3,10
6,3,10
6,3,9
5,3,9
4,3,9
3,3,9
4,3,9
3,3,9
3,3,8
3,2,8
3,1,8
2,2,6
2,2,7
2,2,6
2,2,5
1,2,5
1,1,5
0,1,5
1,1,5
1,1,4
1,1,3
1,1,2
2,1,2
1,1,2
1,2,2
1,2,1
2,2,1
2,3,1
2,3,2
2,4,2
2,5,2
4,4,12
4,4,11
3,4,11
2,4,11
2,3,11
2,2,11
2,2,12
2,3,12
3,3,12
3,3,11
4,3,11
3,3,11
4,3,11
4,4,11
3,4,11
3,4,10
2,4,10
2,4,11
1,4,11
1,4,10
1,2,8
1,2,9
0,2,9
0,1,9
1,1,9
2,1,9
2,1,10
1,1,10
1,1,11
1,2,11
1,2,12
1,2,11
1,3,11
1,2,11
1,3,11
0,3,11
0,2,11
0,2,10
0,1,10
1,1,10
5,2,10
5,2,11
5,2,12
4,2,12
4,3,12
4,2,12
4,2,13
3,2,13
4,2,13
5,2,13
5,2,14
5,3,14
5,4,14
5,4,13
5,4,12
5,4,11
5,4,12
5,4,11
5,4,10
5,4,11
3,5,3
2,5,3
2,4,3
3,4,3
4,4,3
5,4,3
5,4,2
5,4,1
5,4,2
4,4,2
4,5,2
4,6,2
3,6,2
4,6,2
3,6,2
3,6,1
2,6,1
2,6,0
1,6,0
1,6,1
4,2,12
4,2,11
3,2,11
3,2,10
3,3,10
3,3,11
4,3,11
4,2,11
4,1,11
4,2,11
3,2,11
4,2,11
4,3,11
4,4,11
4,3,11
4,4,11
3,4,11
4,4,11
4,5,11
4,6,11
6,2,9
5,2,9
5,2,8
5,1,8
5,1,9
5,2,9
4,2,9
4,1,9
4,2,9
4,2,10
4,3,10
4,3,9
4,3,8
4,3,7
5,3,7
5,4,7
6,4,7
6,4,8
6,4,9
6,5,9
4,2,3
3,2,3
3,2,4
3,2,5
3,3,5
2,3,5
2,2,5
2,3,5
2,3,4
2,3,3
2,3,2
1,3,2
1,3,3
1,4,3
1,4,2
1,3,2
0,3,2
0,3,3
1,3,3
1,3,4
1,2,15
1,1,15
1,2,15
1,2,14
2,2,14
2,1,14
3,1,14
2,1,14
2,0,14
2,1,14
2,0,14
1,0,14
2,0,14
2,0,13
2,0,12
3,0,12
3,1,12
3,1,11
3,1,10
3,1,9
1,4,3
0,4,3
1,4,3
2,4,3
2,5,3
2,4,3
3,4,3
3,4,4
3,3,4
3,4,4
4,4,4
3,4,4
3,4,3
2,4,3
2,4,4
2,5,4
3,5,4
3,4,4
3,4,5
4,4,5
5,2,11
5,2,10
4,2,10
4,3,10
4,3,11
4,3,12
4,2,12
4,2,11
4,2,10
5,2,10
5,2,11
5,1,11
4,1,11
4,1,12
3,1,12
3,1,13
3,1,12
4,1,12
5,1,12
5,0,12
6,5,16
5,5,16
4,5,16
5,5,16
5,5,15
5,6,15
5,6,14
5,5,14
5,5,13
5,4,13
5,3,13
6,3,13
5,3,13
5,3,14
4,3,14
4,3,15
3,3,15
3,4,15
3,4,16
3,4,17
2,1,11
2,0,11
2,1,11
1,1,11
1,1,12
0,1,12
1,1,12
1,1,13
1,1,12
2,1,12
2,2,12
2,2,11
2,3,11
2,3,12
3,3,12
2,3,12
2,3,13
2,4,13
3,4,13
3,4,14
0,2,18
1,2,18
1,2,17
1,2,16
1,2,15
2,2,15
1,2,15
1,1,15
1,1,14
1,2,14
2,2,14
1,2,14
1,2,13
1,2,14
1,2,15
1,2,14
1,2,13
1,1,13
2,1,13
2,2,13
2,2,16
2,1,16
1,1,16
2,1,16
2,2,16
3,2,16
3,2,17
3,3,17
3,2,17
2,2,17
2,3,17
2,2,17
3,2,17
3,3,17
4,3,17
4,3,18
4,3,19
4,2,19
3,2,19
3,3,19
3,1,3
3,0,3
3,1,3
4,1,3
4,0,3
4,0,4
4,1,4
3,1,4
3,1,5
3,2,5
3,2,6
2,2,6
2,2,7
2,3,7
2,3,8
2,3,7
3,3,7
2,3,7
2,4,7
2,4,6
1,6,1
1,6,2
0,6,2
0,6,1
1,6,1
2,6,1
2,6,2
1,6,2
2,6,2
2,6,3
2,5,3
1,5,3
1,5,2
1,5,1
1,5,2
1,5,3
1,6,3
0,6,3
1,6,3
1,5,3
5,2,2
5,1,2
5,1,1
5,2,1
5,1,1
5,2,1
5,3,1
5,3,2
4,3,2
5,3,2
6,3,2
6,2,2
6,3,2
6,3,3
6,4,3
6,3,3
6,3,2
6,4,2
6,4,1
6,4,2
1,3,15
1,3,14
0,3,14
0,3,15
1,3,15
1,3,14
1,2,14
1,1,14
1,1,13
1,1,12
2,1,12
2,1,13
2,1,12
2,1,11
2,0,11
2,1,11
2,1,10
2,2,10
2,2,11
2,3,11
4,1,6
4,1,7
4,1,6
4,1,5
4,1,4
4,1,3
3,1,3
3,0,3
2,0,3
1,0,3
1,0,4
2,0,4
2,0,5
1,0,5
0,0,5
0,1,5
0,1,6
0,1,5
0,1,4
1,1,4
1,3,10
1,4,10
1,4,9
1,4,8
2,4,8
2,5,8
2,6,8
2,5,8
2,6,8
2,6,9
2,5,9
2,6,9
2,5,9
2,5,8
2,5,7
2,5,8
2,5,7
2,6,7
1,6,7
0,6,7
6,5,16
6,5,17
5,5,17
5,4,17
4,4,17
4,4,16
4,4,15
4,4,14
5,4,14
5,4,13
5,4,12
6,4,12
6,3,12
6,3,11
6,4,11
6,4,10
6,4,11
6,4,10
6,3,10
6,4,10
3,2,4
4,2,4
3,2,4
4,2,4
4,3,4
4,3,3
4,2,3
3,2,3
4,2,3
5,2,3
5,2,2
5,2,3
4,2,3
4,1,3
4,0,3
5,0,3
5,1,3
5,0,3
5,1,3
6,1,3
0,2,16
0,2,17
0,2,16
0,2,17
0,2,18
0,3,18
0,4,18
0,3,18
0,3,19
0,2,19
1,2,19
2,2,19
2,2,18
2,2,17
3,2,17
2,2,17
2,2,16
2,2,15
2,2,16
2,3,16
3,6,5
3,5,5
3,5,4
4,5,4
3,5,4
2,5,4
3,5,4
3,5,5
3,4,5
2,4,5
2,4,4
2,4,3
2,5,3
2,5,4
1,5,4
1,4,4
1,4,5
0,4,5
0,5,5
0,4,5
3,1,16
3,1,17
2,1,17
1,1,17
2,1,17
2,0,17
1,0,17
1,1,17
1,0,17
0,0,17
0,0,16
1,0,16
1,1,16
2,1,16
1,1,16
1,2,16
1,1,16
2,1,16
2,1,17
3,1,17
0,6,10
0,6,11
1,6,11
1,6,12
1,6,11
1,6,10
2,6,10
3,6,10
3,6,9
3,5,9
3,5,8
3,4,8
2,4,8
2,4,9
2,4,8
3,4,8
3,4,7
3,5,7
3,5,6
4,5,6
5,4,17
5,3,17
5,4,17
5,3,17
4,3,17
4,3,16
5,3,16
5,2,16
5,1,16
4,1,16
4,2,16
4,3,16
4,3,17
4,3,16
5,3,16
5,3,17
4,3,17
5,3,17
6,3,17
6,3,16
2,4,9
2,4,8
3,4,8
3,4,9
4,4,9
4,4,8
4,4,7
4,5,7
4,4,7
3,4,7
3,3,7
3,4,7
3,4,6
3,3,6
3,3,5
3,2,5
3,3,5
3,3,4
3,3,3
3,4,3
