c,x,y,z
0,4.05,3.25,17.8
1,2.15,5.65,10.4
2,1.35,0.95,12.9
3,3.2,4.0,16.7
4,2.4,2.55,11.15
5,2.25,3.9,16.45
6,3.35,4.15,7.0
7,4.3,1.95,15.65
8,2.25,3.25,13.2
9,4.7,2.7,8.0
10,3.95,3.4,17.35
11,4.7,4.45,4.15
12,4.35,2.3,8.45
13,1.45,4.15,15.2
14,3.6,3.95,3.85
15,3.7,4.4,5.9
16,4.1,2.9,17.8
17,2.25,5.5,15.85
18,2.7,3.0,11.6
19,2.75,3.8,1.75
20,1.2,2.65,5.25
21,3.0,4.6,5.9
22,2.75,2.65,11.5
23,1.1,4.35,12.25
24,4.05,5.15,7.2
25,2.35,3.1,3.85
26,1.95,1.9,7.65
27,5.15,4.5,2.15
28,4.7,3.75,6.55
29,2.6,2.35,3.65
30,1.0,2.95,12.35
31,1.3,4.2,7.0
32,1.4,4.35,13.25
33,3.8,3.4,6.2
34,2.35,3.25,11.7
35,4.9,3.85,11.05
