c,x,y,z
0,5.15,4.15,16.9
1,6.05,5.5,14.35
2,1.7,3.9,16.7
3,5.4,1.4,7.1
4,3.55,1.8,14.25
5,3.75,1.55,2.1
6,5.55,5.35,4.9
7,4.4,4.9,17.9
8,3.45,4.4,14.05
9,2.1,4.15,0.85
10,3.55,0.95,6.4
11,2.4,3.4,4.3
12,3.85,2.25,5.6
13,1.55,3.55,9.7
14,1.7,5.25,13.65
15,4.45,1.95,18.4
16,3.45,5.65,3.8
17,1.7,1.75,2.05
18,6.15,2.85,3.3
19,3.2,4.35,11.65
20,5.7,2.95,11.65
21,1.25,1.05,8.9
22,1.55,5.05,18.5
23,1.6,4.95,8.45
24,5.05,1.6,18.45
25,4.4,4.75,7.85
26,4.6,1.85,10.75
27,5.75,5.4,9.15
28,4.95,2.2,13.95
29,2.35,2.0,16.45
30,0.6,3.05,3.85
31,3.85,5.65,4.0
32,1.5,1.4,13.2
33,2.95,5.75,9.8
34,5.6,4.75,1.15
35,1.2,4.9,6.6
