c,x,y,z
0,6.05,4.85,3.9
1,4.1,5.1,2.6
2,3.4,4.1,5.0
3,2.85,2.95,13.1
4,4.6,4.0,17.5
5,2.8,1.55,13.85
6,2.7,4.45,7.35
7,4.1,2.35,9.95
8,1.9,4.15,12.75
9,4.55,2.7,10.05
10,3.1,3.3,17.2
11,4.35,0.85,5.3
12,4.5,1.35,15.15
13,2.35,4.6,17.25
14,4.9,2.8,8.0
15,5.1,4.5,12.9
16,3.7,2.25,5.05
17,1.75,2.8,17.35
18,3.45,2.65,9.3
19,5.6,1.95,11.05
20,3.85,3.8,17.65
21,5.9,2.85,3.05
22,1.95,5.05,10.5
23,5.1,3.1,9.2
24,3.55,3.65,15.7
25,3.8,5.6,10.6
26,3.45,3.9,3.75
27,3.05,3.1,2.85
28,4.55,5.2,12.85
29,2.45,1.25,10.9
30,4.05,4.7,16.75
31,1.8,5.2,15.1
32,4.25,4.55,2.0
33,2.65,1.7,12.05
34,5.05,4.15,16.1
35,4.9,3.2,13.2
