Re,Rx2,Ry2,Rz2
5.744562646538029,1,16,16
5.0,0,9,16
4.58257569495584,4,16,1
4.123105625617661,4,4,9
3.0,4,4,1
3.3166247903554,9,1,1
1.7320508075688772,1,1,1
6.708203932499369,9,0,36
8.660254037844387,1,25,49
3.3166247903554,1,9,1
4.58257569495584,16,1,4
6.082762530298219,0,36,1
2.23606797749979,1,4,0
3.3166247903554,9,1,1
8.18535277187245,9,9,49
4.58257569495584,16,1,4
2.23606797749979,1,0,4
3.3166247903554,1,9,1
4.123105625617661,16,1,0
1.0,0,0,1
5.385164807134504,0,4,25
3.3166247903554,1,1,9
5.916079783099616,25,9,1
3.0,4,4,1
4.58257569495584,4,16,1
6.082762530298219,36,1,0
5.385164807134504,4,0,25
3.0,1,4,4
3.605551275463989,9,4,0
3.0,9,0,0
6.4031242374328485,4,1,36
6.4031242374328485,4,1,36
1.0,0,0,1
3.605551275463989,4,0,9
3.0,4,4,1
3.0,4,1,4
