c,x,y,z
0,1.6,3.8,6.6
1,1.95,3.35,1.3
2,1.05,2.0,6.35
3,4.55,2.15,10.2
4,6.35,4.55,6.9
5,2.0,1.85,13.65
6,5.2,3.95,15.55
7,3.45,3.6,16.25
8,4.85,2.65,15.0
9,3.35,2.5,12.95
10,2.35,2.85,18.1
11,3.6,3.65,15.15
12,3.5,2.1,15.1
13,0.8,4.9,10.4
14,5.2,3.95,4.95
15,4.45,2.2,16.05
16,2.25,3.9,2.15
17,3.4,3.3,16.5
18,1.1,1.35,8.25
19,1.85,4.7,3.65
20,4.25,4.15,17.5
21,4.25,3.7,9.75
22,4.55,3.8,18.05
23,5.65,4.05,13.0
24,5.15,3.95,3.7
25,4.55,4.65,17.6
26,2.95,1.6,15.85
27,5.15,2.35,10.1
28,4.7,4.0,3.3
29,2.8,3.35,10.15
30,4.85,4.05,5.5
31,4.85,2.8,9.65
32,0.8,2.05,10.05
33,5.75,2.45,2.9
34,3.85,4.25,10.7
35,3.75,5.15,4.7
