Re,Rx2,Ry2,Rz2
5.385164807134504,16,4,9
4.58257569495584,4,1,16
2.23606797749979,4,1,0
8.660254037844387,25,25,25
4.58257569495584,4,1,16
3.605551275463989,0,4,9
5.385164807134504,16,9,4
4.358898943540674,9,9,1
3.0,0,0,9
3.3166247903554,1,1,9
5.385164807134504,0,4,25
4.123105625617661,0,1,16
1.0,1,0,0
6.4031242374328485,9,16,16
4.58257569495584,4,16,1
1.0,0,0,1
3.0,9,0,0
3.0,0,0,9
3.0,4,4,1
8.306623862918075,1,4,64
5.744562646538029,16,16,1
3.605551275463989,4,0,9
1.7320508075688772,1,1,1
3.0,4,1,4
4.358898943540674,9,1,9
5.385164807134504,25,4,0
3.605551275463989,9,0,4
8.06225774829855,4,36,25
1.0,1,0,0
3.605551275463989,4,0,9
5.916079783099616,25,1,9
5.0,0,9,16
1.7320508075688772,1,1,1
3.605551275463989,4,0,9
2.23606797749979,4,0,1
3.0,1,4,4
