Re,Rx2,Ry2,Rz2
5.0,0,25,0
7.0,9,4,36
4.58257569495584,4,1,16
5.0,9,0,16
5.385164807134504,0,4,25
4.358898943540674,1,9,9
3.605551275463989,0,4,9
7.681145747868608,9,1,49
4.123105625617661,9,4,4
3.0,4,4,1
4.123105625617661,9,4,4
2.23606797749979,0,1,4
5.196152422706632,9,9,9
5.196152422706632,1,25,1
5.916079783099616,25,9,1
4.358898943540674,9,9,1
2.23606797749979,1,4,0
4.123105625617661,4,9,4
4.58257569495584,1,16,4
4.123105625617661,9,4,4
2.23606797749979,1,4,0
4.58257569495584,4,1,16
5.385164807134504,4,16,9
5.385164807134504,0,4,25
5.744562646538029,16,1,16
5.385164807134504,9,4,16
2.23606797749979,0,4,1
6.4031242374328485,1,4,36
4.123105625617661,0,1,16
3.0,0,0,9
3.0,4,1,4
7.0,9,36,4
4.358898943540674,1,9,9
6.4031242374328485,1,36,4
4.123105625617661,1,0,16
3.0,0,0,9
