Re,Rx2,Ry2,Rz2
4.58257569495584,1,4,16
4.358898943540674,1,9,9
1.0,1,0,0
4.123105625617661,4,4,9
3.3166247903554,1,1,9
3.0,1,4,4
9.433981132056603,4,36,49
7.14142842854285,1,25,25
6.708203932499369,4,25,16
5.196152422706632,25,1,1
4.123105625617661,1,16,0
3.3166247903554,1,9,1
5.744562646538029,1,16,16
2.23606797749979,0,4,1
5.385164807134504,4,16,9
3.3166247903554,9,1,1
2.23606797749979,0,4,1
3.3166247903554,1,1,9
2.23606797749979,0,4,1
2.23606797749979,1,4,0
1.0,1,0,0
1.7320508075688772,1,1,1
7.14142842854285,1,25,25
1.7320508075688772,1,1,1
4.123105625617661,4,4,9
5.0,0,16,9
5.0,0,0,25
5.916079783099616,25,1,9
4.123105625617661,0,16,1
2.23606797749979,1,0,4
4.358898943540674,9,1,9
3.3166247903554,1,1,9
6.4031242374328485,36,4,1
3.0,4,4,1
5.0,9,16,0
4.58257569495584,1,4,16
