c,x,y,z
0,5.75,4.75,18.4
1,3.7,1.15,12.15
2,4.7,1.4,15.4
3,1.75,2.4,7.25
4,1.25,3.6,17.35
5,1.4,2.55,10.15
6,1.85,4.8,4.75
7,5.55,6.2,9.05
8,1.1,6.0,9.8
9,1.55,2.45,1.0
10,2.1,4.55,9.15
11,3.55,3.0,7.35
12,3.45,4.4,18.35
13,1.85,0.85,13.9
14,5.4,4.45,13.15
15,4.5,1.7,18.2
16,5.8,5.2,8.5
17,3.15,4.45,1.6
18,6.3,3.25,8.05
19,2.1,4.85,14.75
20,4.4,2.1,9.8
21,3.05,6.25,16.0
22,5.4,4.35,16.75
23,2.7,6.25,2.65
24,3.25,0.8,2.85
25,4.85,3.55,3.2
26,1.65,1.9,2.65
27,3.75,5.2,12.35
28,3.5,4.2,17.7
29,2.45,3.75,14.0
30,5.7,1.2,6.1
31,2.95,0.65,6.3
32,3.6,3.35,12.85
33,0.95,2.5,18.05
34,2.45,4.9,5.55
35,6.0,5.25,2.15
